gene	hap1_time2_observed_logFC	torin_time2_observed_logFC	time2_pval	time2_residual_logFC	time2_fdr	time2_significant	time2_response
MLEC	-0.365474709096735	-0.616686632681046	0.560530188477459	-0.251211923584311	0.835991856564828	FALSE	None
PHTF2	0.252158776451453	0.000839852356845465	0.249556194554941	-0.251318924094608	0.569556577558135	FALSE	None
NDUFV3	0.472592556484298	0.220820109652329	0.114583357605353	-0.251772446831969	0.381319099413806	FALSE	None
ARCN1	-3.30130546204212	-3.55343389504057	0.662797851380556	-0.252128432998451	0.885915140221614	FALSE	None
PTK7	0.160287316197865	-0.091860643552273	0.486364763954452	-0.252147959750138	0.784018650355148	FALSE	None
EIF2B4	-4.92889209767637	-5.18186604200744	0.566117477019429	-0.252973944331075	0.836188095687693	FALSE	None
PCF11	-2.85986846982329	-3.11303018590127	0.677930258130494	-0.253161716077974	0.894518188110608	FALSE	None
SF1	-6.18435381526075	-6.43756137725154	0.707585305344708	-0.253207561990793	0.906364469519104	FALSE	None
AGO3	0.253490235679147	5.55926533378474e-05	0.460958749211566	-0.253434643025809	0.76754914938559	FALSE	None
NQO2	0.471908352615078	0.218303554579763	0.566774494589651	-0.253604798035315	0.836188095687693	FALSE	None
TNFRSF10B	0.20716177736736	-0.0469540012053935	0.743702065375981	-0.254115778572753	0.918562938876975	FALSE	None
PPTC7	0.0768819325842003	-0.177860331113585	0.743702065375981	-0.254742263697785	0.918562938876975	FALSE	None
HMGCS1	-4.38145496857044	-4.63672579911888	0.738843134710022	-0.255270830548445	0.918562938876975	FALSE	None
ALKBH2	0.291476721790701	0.0356252197619647	0.790248355012735	-0.255851502028736	0.944681049743946	FALSE	None
TMCO1	-0.806610739857988	-1.06283442859219	0.512486352283095	-0.256223688734198	0.801665226030992	FALSE	None
CDC42EP1	0.054519510618498	-0.201746656487523	0.454799762248396	-0.256266167106021	0.765448593046553	FALSE	None
TTF2	-3.79607395965405	-4.05242035082067	0.755709307865404	-0.256346391166622	0.924794043765797	FALSE	None
FBXW5	-1.6116351433746	-1.86829775575744	0.983420606962385	-0.256662612382841	1	FALSE	None
