gene	hap1_time1_observed_logFC	torin_time1_observed_logFC	time1_pval	hap1_time2_observed_logFC	torin_time2_observed_logFC	time2_pval	time1_residual_logFC	time2_residual_logFC	time1_fdr	time2_fdr	time1_significant	time2_significant	time1_response	time2_response
FYTTD1	0.283395333736514	0.336131739970695	1	0.200145774991188	0.0405648065045462	0.65287003041307	0.0527364062341816	-0.159580968486641	1	0.880531700432365	FALSE	FALSE	None	None
CPNE7	0.541958925032434	1.04145785191283	0.0776004068968532	0.355400093538989	0.721959417170445	0.0950073993862305	0.4994989268804	0.366559323631455	0.380954901439779	0.350655264827023	FALSE	FALSE	None	None
SLC7A3	0.868969680500301	0.221727964055061	0.0145191723023937	0.37455410915726	0.0350850363305438	0.324548174828994	-0.647241716445239	-0.339469072826716	0.1418059496509	0.648120474561853	FALSE	FALSE	None	None
SAFB2	-0.255019022581205	0.771874038573163	0.0145191723023937	-0.377435019888249	0.325576035574824	0.0742044999172241	1.02689306115437	0.703011055463073	0.1418059496509	0.297270147741019	FALSE	FALSE	None	None
GGH	0.240054192286556	-0.144152741272797	0.512486352283095	0.236063702000892	-0.240165733099733	0.0975257598239064	-0.384206933559353	-0.476229435100624	0.84517525780919	0.350655264827023	FALSE	FALSE	None	None
E2F4	-0.474530988775405	-0.0999838134596566	0.267097024243296	-1.14057067270275	-1.03295187762422	0.934887200362667	0.374547175315748	0.107618795078535	0.657002151167769	0.981547108059178	FALSE	FALSE	None	None
FBXO11	-1.43283599854708	-2.61047847331506	0.0454178580877827	-2.96025896808049	-3.46200571544819	0.273517355304529	-1.17764247476798	-0.5017467473677	0.279665724834572	0.597267348431544	FALSE	FALSE	None	None
UBE2H	-0.523368016245743	0.383477178550928	0.0279076462787616	-1.01977839597912	0.278020998491153	0.0079125623767919	0.906845194796671	1.29779939447027	0.211651953588846	0.0815643070725178	FALSE	FALSE	None	None
THUMPD3	0.387336081522803	0.476091009117832	0.838134776780856	0.242423420106134	0.408387698513117	0.623594278712037	0.0887549275950288	0.165964278406983	0.971208518757278	0.86695269190558	FALSE	FALSE	None	None
DLG5	-0.0344643440514676	-0.0856722807758382	0.966840968621458	-0.303307189496176	-0.139581623952759	0.589324153864157	-0.0512079367243706	0.163725565543416	0.998118734194016	0.850696829678176	FALSE	FALSE	None	None
MGME1	0.142847223997697	0.206636177004971	0.933812923002245	0.318118827716466	-0.0623700577904857	0.170592856075564	0.0637889530072732	-0.380488885506952	0.992983914664391	0.477296141669239	FALSE	FALSE	None	None
NPTX1	0.5169738414312	0.356542453132048	0.771427560769267	0.171897244677384	-0.189350091127871	0.442826121138731	-0.160431388299152	-0.361247335805255	0.954486635593668	0.755208597642686	FALSE	FALSE	None	None
SMARCAD1	-0.469598310740601	-0.415814115989556	0.460958749211566	-1.01957719133737	-1.28186546808815	0.389233298727313	0.0537841947510447	-0.262288276750779	0.812048967443944	0.711579082101172	FALSE	FALSE	None	None
AGPAT5	0.324324966220854	0.19083270377109	0.466179839227115	0.259505767190109	-0.0613628994846559	0.64747182866657	-0.133492262449764	-0.320868666674765	0.818026951895715	0.880531700432365	FALSE	FALSE	None	None
ZDHHC20	0.501286900850917	0.322625863837687	0.512486352283095	0.435127470983714	0.0767527373902663	0.0502223733334571	-0.17866103701323	-0.358374733593447	0.84517525780919	0.244229930572429	FALSE	FALSE	None	None
TSG101	-3.80568591702563	-4.72547812262818	0.19775609197219	-4.32314117976158	-4.27786128491872	0.868007590994773	-0.919792205602557	0.045279894842861	0.581642493512966	0.961848318584868	FALSE	FALSE	None	None
UBE2O	0.0228936962797871	-0.782753980647422	0.0963472475020348	-0.738263121688622	-1.32436039916331	0.210509235166439	-0.805647676927209	-0.586097277474687	0.418649360499853	0.529863256247307	FALSE	FALSE	None	None
UBAP2	-0.652598439760213	-0.442171829752803	0.647838446890927	-1.16964209986552	-1.39072832873431	0.78699928167408	0.21042661000741	-0.221086228868788	0.91476575388498	0.941565027991818	FALSE	FALSE	None	None
UXT	-3.99084837608996	-4.03228159825732	1	-3.93919759041981	-3.69638432213476	0.690762156057612	-0.0414332221673579	0.24281326828505	1	0.900353211801348	FALSE	FALSE	None	None
CTDSPL2	-1.41798127259777	-2.60987356997427	0.158094013247401	-2.17341660310046	-3.57184242190103	0.0278380375211432	-1.1918922973765	-1.39842581880057	0.526445920948193	0.174855320148198	FALSE	FALSE	None	None
NDUFA5	-1.53340690671304	-1.61694490212306	0.787439197425723	-2.19869761814733	-2.27555057330258	0.983435397962285	-0.0835379954100206	-0.0768529551552444	0.962178063617147	1	FALSE	FALSE	None	None
GRK2	-0.124594964173267	-0.536257538892608	0.604086072518549	-0.230015801464828	-0.984040104941459	0.0145191723023937	-0.411662574719341	-0.754024303476631	0.89553448697026	0.115779814809311	FALSE	FALSE	None	None
PPID	0.68583314882981	0.188149268066479	0.106445693561888	0.687179474028216	0.194610509921674	0.00426618476107663	-0.497683880763331	-0.492568964106541	0.436774959725698	0.0546377216370393	FALSE	FALSE	None	None
LONP2	0.225886838608985	0.510320013349148	0.682673807575057	-0.0466975067752418	-0.182717874159326	0.339870928457156	0.284433174740163	-0.136020367384085	0.922065813892051	0.666547331598	FALSE	FALSE	None	None
PPP1R12A	-5.42814375057708	-5.94823312043497	0.28041358790292	-5.36196484761111	-5.45075556211884	0.755472137456758	-0.52008936985789	-0.0887907145077262	0.671906131035278	0.924794043765797	FALSE	FALSE	None	None
SEPHS2	-2.64856914985792	-2.06220732785694	0.314282252596267	-2.70626124718403	-1.99904054689661	0.204376220971284	0.586361822000984	0.707220700287421	0.702432246173182	0.516663975690864	FALSE	FALSE	None	None
ADCY3	0.377484761489829	0.592387158652741	0.623594278712037	0.0689411571726088	0.611540288501673	0.682673807575057	0.214902397162911	0.542599131329065	0.905399688236184	0.894518188110608	FALSE	FALSE	None	None
UBR7	0.593621835684704	-0.570745497680975	0.184361246043808	0.308313467233522	-0.146846746690316	0.623594278712037	-1.16436733336568	-0.455160213923838	0.569771464739928	0.86695269190558	FALSE	FALSE	None	None
ZDHHC5	-0.187716098704933	-0.0921650817199178	0.884446389792182	-0.112933848784374	-0.00322333019071152	0.73991018858985	0.0955510169850157	0.109710518593662	0.989515829416984	0.918562938876975	FALSE	FALSE	None	None
UTP3	-4.62200241805725	-3.97979910381772	0.338793112361597	-5.26845872544216	-4.9287349231594	0.754676553996076	0.642203314239526	0.339723802282762	0.72249065433236	0.924794043765797	FALSE	FALSE	None	None
NES	-0.339502937641054	-1.02578659013662	0.106445693561888	-0.701785807763788	-1.56424726788142	0.106445693561888	-0.68628365249557	-0.862461460117629	0.436774959725698	0.368203890899715	FALSE	FALSE	None	None
CHAMP1	0.408951147869394	0.0781620142461207	0.187268401403014	-0.104652814005001	-0.138415395802469	0.967417297543179	-0.330789133623273	-0.0337625817974681	0.569771464739928	0.993927738404031	FALSE	FALSE	None	None
CDC23	-2.84514968661234	-2.29874499781488	0.616663420763619	-2.0628285440992	-2.39029114083821	0.707428533074646	0.546404688797463	-0.327462596739006	0.905399688236184	0.906364469519104	FALSE	FALSE	None	None
RMDN1	0.163796026231768	-0.123127028676467	0.838134776780856	-0.2464096581415	-0.224044590387502	0.838134776780856	-0.286923054908235	0.0223650677539979	0.971208518757278	0.954787693519775	FALSE	FALSE	None	None
GNS	0.283237864749624	-0.106945567226965	0.366875192434742	0.101347157024578	-0.384434158743568	0.232811909318818	-0.390183431976589	-0.485781315768146	0.740922141454873	0.552779655987327	FALSE	FALSE	None	None
DESI1	-0.0497429949273919	-0.0772484283408596	0.682673807575057	-0.536410286350937	-1.14100359459017	0.304590816047085	-0.0275054334134676	-0.604593308239233	0.922065813892051	0.62740040044435	FALSE	FALSE	None	None
NUP214	-3.19558978813501	-2.85230900759416	0.723796054251775	-3.63734109828379	-3.51764776246462	0.900850727491713	0.343280780540855	0.119693335819164	0.939902768915301	0.973444806665432	FALSE	FALSE	None	None
UPF3B	0.827309300509592	0.498237981971916	0.201679436339622	0.761510625927501	0.560573747750118	0.934887200362667	-0.329071318537676	-0.200936878177383	0.581642493512966	0.981547108059178	FALSE	FALSE	None	None
PPP3R1	0.498117759542231	0.413504241269632	0.966911098444762	0.414637904015976	0.192858150397315	0.774840301727361	-0.0846135182725987	-0.221779753618661	0.998118734194016	0.931290734935497	FALSE	FALSE	None	None
GSS	-0.334821883043198	-1.2780441773708	0.0209023068445138	-1.10202404334472	-1.73189957973603	0.366875192434742	-0.943222294327597	-0.629875536391315	0.174461085314442	0.690974440162293	FALSE	FALSE	None	None
CSTF2	-0.130929066270108	-0.867495179652319	0.0179385481424736	-1.04197285966053	-0.991486215209182	0.835325404797842	-0.736566113382211	0.0504866444513491	0.162135851986016	0.954787693519775	FALSE	FALSE	None	None
TAX1BP1	0.212934969140443	-0.0967613937881543	0.0502223733334571	0.264224586602155	-0.239188611173331	0.216856638760083	-0.309696362928597	-0.503413197775487	0.295175491311305	0.53117308408621	FALSE	FALSE	None	None
RBM28	-2.69404611061215	-2.39430933775805	0.724091619260529	-3.04082208551091	-2.96555120973101	0.950084018640721	0.299736772854104	0.0752708757798981	0.939902768915301	0.990880740573746	FALSE	FALSE	None	None
AMZ2	-0.0829250357272959	0.0843203914550901	0.934887200362667	-0.0123107890785892	0.231097870033127	0.934887200362667	0.167245427182386	0.243408659111717	0.992983914664391	0.981547108059178	FALSE	FALSE	None	None
MFNG	0.100861729620256	-0.141249522546823	0.0479373091894645	-0.0912193126877321	-0.869892065746548	0.063882036128355	-0.242111252167079	-0.778672753058815	0.291702291128038	0.278599986829946	FALSE	FALSE	None	None
DPF2	-1.01382886181432	-1.11831692288749	0.902462275054423	-1.8083480118301	-1.62790400513899	0.902462275054423	-0.10448806107317	0.180444006691112	0.989515829416984	0.973444806665432	FALSE	FALSE	None	None
ZC3H14	0.44642537592642	0.781889326289921	0.187268401403014	0.445464582996971	0.854645116300197	0.135338643843816	0.335463950363502	0.409180533303226	0.569771464739928	0.418667435535731	FALSE	FALSE	None	None
NBR1	-0.714101968233489	-0.856187993181992	0.604086072518549	-0.945776604201645	-1.67807677615546	0.114825822266127	-0.142086024948503	-0.732300171953815	0.89553448697026	0.381319099413806	FALSE	FALSE	None	None
CCP110	-1.19103064773436	-1.66145954889903	0.682673807575057	-1.51295641016413	-2.06180024788355	0.173608899884423	-0.470428901164667	-0.548843837719419	0.922065813892051	0.477296141669239	FALSE	FALSE	None	None
ICE2	-0.287562365395248	0.0162954818892744	0.187268401403014	-0.774339317816119	-0.243545428477139	0.0742044999172241	0.303857847284522	0.53079388933898	0.569771464739928	0.297270147741019	FALSE	FALSE	None	None
CCNK	-4.54472264989462	-4.46078759371607	0.867048486680544	-4.87386516995945	-5.16553629325902	0.556398280997995	0.0839350561785457	-0.291671123299565	0.980973333648874	0.835991856564828	FALSE	FALSE	None	None
LY6E	0.476430822156057	0.146064721024322	0.0767735880990337	0.339465406348499	0.388873246222186	1	-0.330366101131734	0.0494078398736864	0.377693556690378	1	FALSE	FALSE	None	None
CDC7	-1.93163893376874	-2.3506807617464	0.366875192434742	-2.32604589967602	-1.73434483210935	0.366875192434742	-0.41904182797766	0.591701067566678	0.740922141454873	0.690974440162293	FALSE	FALSE	None	None
C2CD5	0.710706297050155	1.33897709727248	0.0031553753566973	0.710116018445981	1.65194557519455	0.00118667446462527	0.628270800222323	0.941829556748568	0.0551478948619764	0.0254232699817645	FALSE	FALSE	None	None
