gene1	gene2	time1_expected_logFC1	time1_expected_logFC2	time1_observed_logFC1	time1_observed_logFC2	time1_fdr1	time1_fdr2	time1_gi1	time1_gi2	time2_expected_logFC1	time2_expected_logFC2	time2_observed_logFC1	time2_observed_logFC2	time2_fdr1	time2_fdr2	time2_gi1	time2_gi2	time1_mean_expected_logFC	time1_mean_observed_logFC	time2_mean_expected_logFC	time2_mean_observed_logFC	time1_both_gi	time2_both_gi
MPRIP	TRIOBP	-0.465596511718792	-0.498539279352298	-0.911527044684462	-0.697396895034065	0.373803018929631	0.737803720986899	FALSE	FALSE	-1.30220479727981	-0.768169891341024	-1.53163337402897	-0.812821443424037	0.627378080034732	0.85705808293959	FALSE	FALSE	-0.482067895535545	-0.804461969859263	-1.03518734431042	-1.1722274087265	FALSE	FALSE
MSI2	MSI1	0.575465818690599	-0.141698811940328	-0.286834942161838	-0.214908770131791	0.0527040787269806	0.955014690199725	TRUE	FALSE	0.495808653742543	-0.175129853704014	-0.411413569539202	-0.394456886511711	0.100712528907899	0.818215189054469	FALSE	FALSE	0.216883503375136	-0.250871856146815	0.160339400019264	-0.402935228025457	FALSE	FALSE
MSX1	MSX2	0.792407949616026	-0.365810413285103	-0.0127772246040588	0.403212367666642	0.242677555159846	0.336376853822206	FALSE	FALSE	0.634376696602926	-0.513727255160191	-0.272308627228696	0.39581876442318	0.256570352660933	0.315411141528103	FALSE	FALSE	0.213298768165462	0.195217571531292	0.0603247207213675	0.061755068597242	FALSE	FALSE
MTMR4	MTMR3	-2.56706495622659	0.0458780199625913	-0.445412898422846	-0.443502909488293	0.00393965034007223	0.286798672891476	TRUE	FALSE	-2.9830188629581	-0.0794277385839257	-0.50776090824854	-0.501449340937354	0.00368638733741012	0.367564111792476	TRUE	FALSE	-1.260593468132	-0.444457903955569	-1.53122330077101	-0.504605124592947	FALSE	FALSE
MTMR12	MTMR10	1.14824431778797	0.667125181181959	0.0631155508527178	0.191620164488871	0.0015484682839179	0.112598276459822	TRUE	FALSE	1.14286931936675	0.157935333367169	0.0734459885064191	0.236498140954213	0.0192631019438441	0.903111552741158	TRUE	FALSE	0.907684749484964	0.127367857670794	0.650402326366959	0.154972064730316	FALSE	FALSE
MTSS1L	MTSS1	-0.525688400303257	0.237701628910884	-0.0699110996621801	-1.02081828910708	0.392444941380113	0.112598276459822	FALSE	FALSE	-0.841987500314766	-0.12222831309283	-0.0696124617536451	-1.42151410906657	0.464263165901478	0.100712528907899	FALSE	FALSE	-0.143993385696187	-0.54536469438463	-0.482107906703798	-0.745563285410108	FALSE	FALSE
MTX1	MTX3	-0.818719884285058	-1.86927062538315	-0.592341021195161	-1.3129440897894	0.561255262714161	0.824516524830186	FALSE	FALSE	-0.872947061836616	-2.75944136382744	-0.84343751889018	-1.28426328561519	0.818215189054469	0.143321980662134	FALSE	FALSE	-1.3439952548341	-0.95264255549228	-1.81619421283203	-1.06385040225269	FALSE	FALSE
MYBL1	MYB	2.2698007468539	0.37017033040948	0.0759496364824351	0.146079144636512	0.00105360948474796	0.542639330343245	TRUE	FALSE	1.68458656742621	0.496370254508683	0.23904590205878	0.154347133079889	0.12713963822762	0.410178216674384	FALSE	FALSE	1.31998553863169	0.111014390559474	1.09047841096745	0.196696517569335	FALSE	FALSE
MYC	MYCN	-1.52873962731209	-0.903330910716868	-1.56689071346546	-0.461470300486	0.935081393429884	0.453099419330582	FALSE	FALSE	-2.18948069518612	-1.96915884317603	-1.92963366709744	-0.775100687570051	0.818215189054469	0.036589636059414	FALSE	TRUE	-1.21603526901448	-1.01418050697573	-2.07931976918108	-1.35236717733375	FALSE	FALSE
NAA15	NAA16	-2.25216824638503	-3.08797361313958	-1.96520710903366	-2.06456600345783	0.495461725259427	0.255042669604617	FALSE	FALSE	-2.43950213461999	-3.65618107110353	-2.16671780221522	-2.4911205128209	0.838111418474488	0.390058477037745	FALSE	FALSE	-2.6700709297623	-2.01488655624575	-3.04784160286176	-2.32891915751806	FALSE	FALSE
NAB1	NAB2	0.854664741180505	0.671472590408365	0.818151314125767	-0.308479437704182	0.877087177153641	0.00105360948474796	FALSE	TRUE	0.426234400863648	0.782369179146225	0.707201030059943	-0.501235028844613	0.549913142472991	0.00940744332870023	FALSE	TRUE	0.763068665794435	0.254835938210793	0.604301790004936	0.102983000607665	FALSE	FALSE
NAV1	NAV3	-0.868583945847184	0.460613590752913	-0.927868764541736	-0.205198664282188	0.604075465633442	0.112598276459822	FALSE	FALSE	-1.07323972571451	0.267783576091364	-0.858948657060527	-0.257255826536592	0.648486351939269	0.117223520416145	FALSE	FALSE	-0.203985177547135	-0.566533714411962	-0.402728074811573	-0.558102241798559	FALSE	FALSE
NBEAL2	NBEAL1	-0.140170322023068	0.84431627861495	-0.114952671777178	0.0938335948044643	0.914036314545836	0.014029353491177	FALSE	TRUE	-0.162158634105407	0.462095725315013	-0.125242318181062	0.136350744062509	0.903111552741158	0.245342168075641	FALSE	FALSE	0.352072978295941	-0.0105595384863569	0.149968545604803	0.0055542129407235	FALSE	FALSE
NCOA3	NCOA1	1.05590251121025	-1.17557605375785	0.0735873985719545	-0.39212043280582	0.0136482585127665	0.0356634014887602	TRUE	TRUE	0.996097281057204	-2.50690923958297	0.131037736830103	-0.36150269481393	0.0143208478320179	0.00062299563880043	TRUE	TRUE	-0.0598367712737999	-0.159266517116933	-0.755405979262883	-0.115232478991913	FALSE	FALSE
NCOR1	NCOR2	-1.42922654448521	-0.975287036010847	-1.48858231377739	-1.47890410739331	0.891246872372843	0.162072050612858	FALSE	FALSE	-1.81159980686435	-1.58204711222268	-1.8422065523777	-1.9953882616195	0.903111552741158	0.245342168075641	FALSE	FALSE	-1.20225679024803	-1.48374321058535	-1.69682345954351	-1.9187974069986	FALSE	FALSE
NDE1	NDEL1	-2.03834492463875	0.557742011334112	-1.82418248445869	-0.76265210574346	0.781496804678268	0.00788899872816127	FALSE	TRUE	-2.31901510419168	-0.202674418710676	-2.55327167454705	-0.981754086131524	0.925338154602045	0.0744312749166581	FALSE	TRUE	-0.740301456652319	-1.29341729510107	-1.26084476145118	-1.76751288033929	FALSE	FALSE
NDFIP2	NDFIP1	-0.400661408169095	1.1053505181334	0.302058752057889	0.336873362495548	0.225405027337713	0.00884736251267329	FALSE	TRUE	-1.12257931901097	0.801044064660424	0.107941986487886	0.195473282041171	0.0177300883201906	0.0744312749166581	TRUE	TRUE	0.352344554982153	0.319466057276719	-0.160767627175273	0.151707634264528	FALSE	FALSE
NEDD4L	NEDD4	-0.512462850274894	-3.37789492390632	-0.360042247538532	-0.803223425095151	0.669138674904006	0.000407023421777991	FALSE	TRUE	-0.74601668825518	-3.8824313873389	-0.440024349162476	-1.15003163242341	0.566157525421547	0.00316611052777761	FALSE	TRUE	-1.94517888709061	-0.581632836316841	-2.31422403779704	-0.795027990792943	FALSE	FALSE
NEK7	NEK6	0.745457068331619	0.498170769766722	0.282855891682149	0.0466183906421207	0.453099419330582	0.430665173632292	FALSE	FALSE	0.231840924088289	-0.269316436162076	0.121589215882891	-0.115285849715112	0.925338154602045	0.980240207230791	FALSE	FALSE	0.62181391904917	0.164737141162135	-0.0187377560368935	0.0031516830838895	FALSE	FALSE
NFKBID	NFKBIZ	0.413165674069724	0.503912011639722	-0.554842022638066	-0.0646478973593812	0.00198029071844345	0.356931501117075	TRUE	FALSE	0.447992951873239	-0.462645410886863	-0.680042734898912	-0.0585958216381929	0.00553277835503596	0.764764463019397	TRUE	FALSE	0.458538842854723	-0.309744959998724	-0.007326229506812	-0.369319278268552	FALSE	FALSE
NID1	NID2	0.0515487182516997	-0.261539549841598	-0.493268783002933	-0.0719031227753953	0.604075465633442	0.737803720986899	FALSE	FALSE	0.00276920136920837	-0.349068293788755	-0.66643173097721	0.0123571491431069	0.588009399589655	0.69875215675004	FALSE	FALSE	-0.104995415794949	-0.282585952889164	-0.173149546209773	-0.327037290917052	FALSE	FALSE
NIPAL1	NIPAL4	-0.485681925892561	-0.132286923175604	-0.0324279135813709	-0.57775040090706	0.582848788616803	0.199398878926739	FALSE	FALSE	-0.667385799872327	-0.137186316355363	0.0645712960124517	-0.702045106650368	0.288190417183199	0.288190417183199	FALSE	FALSE	-0.308984424534082	-0.305089157244215	-0.402286058113845	-0.318736905318958	FALSE	FALSE
PPIG	NKTR	-0.253636110955439	-0.271372277353204	-0.93790331457902	-1.22661091562517	0.132486038898517	0.00263536737935156	FALSE	TRUE	-0.986926186532193	-0.733607100762677	-1.67491104974413	-1.82064008627493	0.288190417183199	0.00553277835503596	FALSE	TRUE	-0.262504194154321	-1.08225711510209	-0.860266643647435	-1.74777556800953	FALSE	FALSE
NKX2-1	NKX2-4	-0.472549314364054	-0.169246178962643	0.453649692650651	0.761331936068582	0.553722334004024	0.00300728502231466	FALSE	TRUE	-0.556558725319832	-0.244607485730458	0.522985454791272	0.646117065644432	0.236833046471601	0.00940744332870023	FALSE	TRUE	-0.320897746663348	0.607490814359616	-0.400583105525145	0.584551260217852	FALSE	FALSE
NLGN1	NLGN4X	0.921171310268868	0.973973083476696	-0.132928766230755	-0.014730886645781	0.0819942407068349	0.150770629454817	TRUE	FALSE	0.792216140140851	0.783085034870345	-0.229044572674853	-0.27431253076683	0.315411141528103	0.0626964416768225	FALSE	TRUE	0.947572196872782	-0.073829826438268	0.787650587505598	-0.251678551720842	FALSE	FALSE
THOP1	NLN	0.466280437356191	0.945674563468687	-0.829896619691149	0.0480304301687674	0.0015484682839179	0.0269780301691798	TRUE	TRUE	-0.0453407893728288	0.399227927216266	-0.904059036049772	-0.0877654259359845	0.143321980662134	0.390058477037745	FALSE	FALSE	0.705977500412439	-0.390933094761191	0.176943568921719	-0.495912230992878	TRUE	FALSE
NOTCH2	NOTCH1	-1.15553311422594	0.141881168363976	-0.611992398569982	-0.0451444437594871	0.760668214943594	0.781496804678268	FALSE	FALSE	-0.972026889881854	-0.29968769613373	-0.684185288418292	-0.424347381439907	0.746180755226262	0.963599091909386	FALSE	FALSE	-0.506825972930982	-0.328568421164735	-0.635857293007792	-0.554266334929099	FALSE	FALSE
NOVA1	NOVA2	0.0795551690596824	0.42342370126301	0.187980738597988	0.0779303636618217	0.955014690199725	0.430665173632292	FALSE	FALSE	0.212115478403015	0.428370596969365	0.293307406397088	0.00148778798134596	0.963599091909386	0.464263165901478	FALSE	FALSE	0.251489435161346	0.132955551129905	0.32024303768619	0.147397597189217	FALSE	FALSE
NPR2	NPR1	-1.5574440208125	-0.664457062713616	-0.429737982722139	-0.300706040263909	0.0481931684214611	0.411102354987445	TRUE	FALSE	-1.67045226963176	-0.167655305567094	-0.467883246402284	-0.598136244919229	0.0268048869006459	0.426570588456645	TRUE	FALSE	-1.11095054176306	-0.365222011493024	-0.919053787599427	-0.533009745660757	FALSE	FALSE
NR2C1	NR2C2	0.436858662626813	0.393130621897288	-0.466361665443566	0.342859537220977	0.0895858714956166	0.523129808072752	TRUE	FALSE	0.224746755189648	0.0452528548404664	-0.614052471722147	0.187207482101075	0.245342168075641	0.504608235666323	FALSE	FALSE	0.414994642262051	-0.0617510641112945	0.134999805015057	-0.213422494810536	FALSE	FALSE
NRBP1	NRBP2	-0.336663603009832	0.439332394622463	-0.844431108049819	-0.757655012012437	0.336376853822206	0.014029353491177	FALSE	TRUE	-0.510518086636863	-0.276220818126278	-1.08924198648003	-0.721574328335479	0.484528280787039	0.315411141528103	FALSE	FALSE	0.0513343958063155	-0.801043060031128	-0.393369452381571	-0.905408157407754	FALSE	FALSE
NT5C2	NT5DC4	-0.704945111371178	-0.0354152132551477	-1.10623848196174	-0.30097570574237	0.185426500954079	0.269892295707659	FALSE	FALSE	-1.00105835229016	-0.286238194991717	-1.18995919387864	-0.468669578026323	0.605786329238453	0.764764463019397	FALSE	FALSE	-0.370180162313163	-0.703607093852055	-0.643648273640938	-0.829314385952482	FALSE	FALSE
NUCB1	NUCB2	1.0334400687221	0.983032869399038	-0.121646747401718	-0.301661921868528	0.00198029071844345	0.00300728502231466	TRUE	TRUE	0.831015364338512	0.722641490783611	-0.180284123737981	-0.430776148702648	0.0237363936480671	0.043799337916985	TRUE	TRUE	1.00823646906057	-0.211654334635123	0.776828427561062	-0.305530136220314	TRUE	TRUE
NUMB	NUMBL	-0.295168088095853	-0.424083969172406	-0.435735421330684	-0.00213808137529811	0.737803720986899	0.737803720986899	FALSE	FALSE	-0.65946803541423	-0.216532537234564	-0.472114558856725	-0.129295455755675	0.627378080034732	1	FALSE	FALSE	-0.35962602863413	-0.218936751352991	-0.438000286324397	-0.3007050073062	FALSE	FALSE
OGDH	OGDHL	0.567443037804184	0.311978443584676	-0.281427349245861	-0.0206870514514025	0.030157456191124	0.336376853822206	TRUE	FALSE	0.164972538131633	-0.304244654026287	-0.561054161014005	-0.358247227447286	0.063660095118424	0.963599091909386	TRUE	FALSE	0.43971074069443	-0.151057200348632	-0.069636057947327	-0.459650694230645	FALSE	FALSE
ORMDL1	ORMDL3	0.142667306394474	1.18074171207623	0.225912623791471	0.511575150128991	0.649111360500389	0.0641999424510065	FALSE	TRUE	-0.325880502525363	1.29157083329367	0.171036770161074	0.602971291889939	0.56550053102399	0.0949297513401081	FALSE	TRUE	0.661704509235352	0.368743886960231	0.482845165384153	0.387004031025507	FALSE	FALSE
OSBP	OSBP2	-1.19420496202157	-0.718189746379807	-1.73117796833465	-1.57948251242933	0.212274310639359	0.0760234067335876	FALSE	TRUE	-1.49590135472568	-1.57630730905034	-1.80864138254384	-1.88289192426741	0.315411141528103	0.674814565302908	FALSE	FALSE	-0.956197354200689	-1.65533024038199	-1.53610433188801	-1.84576665340562	FALSE	FALSE
OSBPL8	OSBPL5	0.316387321922819	0.42289673480997	-0.542497981228325	-0.520845889361898	0.122095381107486	0.00393965034007223	FALSE	TRUE	0.211887848067099	-0.107442201733036	-0.698941359010271	-0.852919968082286	0.206347657941171	0.0873802643486223	FALSE	TRUE	0.369642028366394	-0.531671935295112	0.0522228231670315	-0.775930663546278	FALSE	FALSE
OSR2	OSR1	0.990996405409766	0.733918108969159	0.24135351879838	0.363783479814498	0.0356634014887602	0.199398878926739	TRUE	FALSE	0.630594617555338	0.457484532793681	0.0954316430872163	0.103892093244644	0.233383383509035	0.410178216674384	FALSE	FALSE	0.862457257189462	0.302568499306439	0.54403957517451	0.0996618681659301	FALSE	FALSE
OTUB1	OTUB2	-0.70608650757465	-1.16088467467391	-1.1262122447381	-0.254723817430601	0.31970387137785	0.0819942407068349	FALSE	TRUE	-1.01511694482701	-1.340050207239	-1.50276368754261	-0.46035523299354	0.504608235666323	0.0626964416768225	FALSE	TRUE	-0.93348559112428	-0.690468031084351	-1.17758357603301	-0.981559460268075	FALSE	FALSE
OTX1	OTX2	0.467478831143379	0.183124653565477	0.155337204557559	0.301633310469972	0.373803018929631	0.851581673463937	FALSE	FALSE	-0.265033611218532	-0.459171622579022	-0.110827469876016	0.206082108502065	0.648486351939269	0.256570352660933	FALSE	FALSE	0.325301742354428	0.228485257513765	-0.362102616898777	0.0476273193130245	FALSE	FALSE
P4HA2	P4HA1	-1.03077898913282	-0.346686685882559	-0.960487088364	-0.198859933765318	0.626623850890407	0.829282043725567	FALSE	FALSE	-1.60713582299036	-0.879632933145583	-1.16550392531268	-0.546271793478718	0.271216912183743	0.724124145362451	FALSE	FALSE	-0.68873283750769	-0.579673511064659	-1.24338437806797	-0.855887859395699	FALSE	FALSE
PACS1	PACS2	-0.247877476323483	-1.35097184467922	0.0703818306020892	-0.363462191789814	0.269892295707659	0.150770629454817	FALSE	FALSE	-0.074034807922853	-1.54785513521139	0.31754946155242	-0.443098555608715	0.807703490303764	0.245342168075641	FALSE	FALSE	-0.799424660501352	-0.146540180593862	-0.810944971567122	-0.0627745470281475	FALSE	FALSE
PAFAH1B2	PAFAH1B3	1.23399111274208	1.22429547242222	-0.0222016433448709	-0.40102331230832	0.00088870075715022	0.0269780301691798	TRUE	TRUE	0.789008664100276	0.786965511130852	-0.249296563113799	-0.61789268223678	0.0115805961937899	0.112359426713902	TRUE	FALSE	1.22914329258215	-0.211612477826595	0.787987087615564	-0.433594622675289	TRUE	FALSE
PAK2	PAK3	-0.825542595297833	-0.446314724646544	-0.376525078584898	-1.01865408033971	0.475083285707123	0.0128489304020815	FALSE	TRUE	-1.44928848862917	-0.56414237887613	-0.683927690106822	-1.20056254928013	0.134149344427401	0.036589636059414	FALSE	TRUE	-0.635928659972189	-0.697589579462304	-1.00671543375265	-0.942245119693476	FALSE	FALSE
PAK4	PAK6	-0.0307165906434476	0.399068371168064	-0.152846358746401	0.150112225681633	0.760668214943594	0.373803018929631	FALSE	FALSE	-0.957517953227138	-0.0602081585168984	-0.30816858539315	-0.000250819514271489	0.288190417183199	0.980240207230791	FALSE	FALSE	0.184175890262308	-0.00136706653238401	-0.508863055872018	-0.154209702453711	FALSE	FALSE
PAPD7	PAPD5	-0.828067196579198	0.0200484076090591	-0.48899970424278	-0.315248152828427	0.561255262714161	0.542639330343245	FALSE	FALSE	-1.61696911156263	-0.755566144296445	-0.823633060920745	-0.755942268380317	0.256570352660933	0.925338154602045	FALSE	FALSE	-0.404009394485069	-0.402123928535604	-1.18626762792954	-0.789787664650531	FALSE	FALSE
PAPSS1	PAPSS2	-0.781417686600867	0.413172072111365	-0.635564695572583	-1.21193545877101	0.691384489854042	0.0294884033731328	FALSE	TRUE	-1.35936823658707	0.210273048869659	-0.714768839652611	-1.59391948098293	0.410178216674384	0.0577425151641135	FALSE	TRUE	-0.184122807244751	-0.923750077171797	-0.574547593858706	-1.15434416031777	FALSE	FALSE
PARP6	PARP8	0.857513522213733	0.645574368004194	0.00255908165129149	-0.912332286448765	0.0325503276322948	0.0217154013786949	TRUE	TRUE	0.866175136942275	0.415561454485121	-0.202416136922214	-0.828001748829569	0.0577425151641135	0.06769475980202	TRUE	TRUE	0.751543945108963	-0.454886602398737	0.640868295713698	-0.515208942875891	TRUE	TRUE
PARVB	PARVA	-0.837752494809735	0.118067604832947	-0.946607497297384	-0.46142002019361	0.891246872372843	0.495461725259427	FALSE	FALSE	-1.5445512986196	-0.374485433836945	-1.07669278553731	-0.457552228888337	0.504608235666323	0.883372037499488	FALSE	FALSE	-0.359842444988394	-0.704013758745497	-0.959518366228272	-0.767122507212824	FALSE	FALSE
PDE8A	PDE8B	0.650624142496486	0.181443159704496	-0.316139058331054	0.0160957785133282	0.0356634014887602	0.714275993440846	TRUE	FALSE	0.0890674731036815	-0.212740597143444	-0.542576364971012	-0.219558848192744	0.143321980662134	0.838111418474488	FALSE	FALSE	0.416033651100491	-0.150021639908863	-0.0618365620198813	-0.381067606581878	FALSE	FALSE
PDP1	PDP2	0.393505740743517	0.189236386633052	-0.0495007728047405	-0.6317258506545	0.185426500954079	0.0527040787269806	FALSE	TRUE	0.36091754557212	-0.424335594099605	-0.232954259998485	-0.794890475022424	0.167302056705033	0.367564111792476	FALSE	FALSE	0.291371063688285	-0.34061331172962	-0.0317090242637425	-0.513922367510455	FALSE	FALSE
PDS5A	PDS5B	-0.412930048182885	-1.2037484809691	-2.26951312845478	-1.36192488715782	0.00088870075715022	0.691384489854042	TRUE	FALSE	-0.829585566570265	-1.37711930149206	-2.6623035780655	-1.86675617040545	0.00316611052777761	0.818215189054469	TRUE	FALSE	-0.808339264575992	-1.8157190078063	-1.10335243403116	-2.26452987423548	FALSE	FALSE
PEX5	PEX5L	0.366983967208212	0.395211384739283	0.0996415119574122	0.0513660645383054	0.453099419330582	0.373803018929631	FALSE	FALSE	-0.163416099897154	-0.184043102577788	-0.0153399185197582	-0.00873772779424129	0.527356042756705	0.85705808293959	FALSE	FALSE	0.381097675973748	0.0755037882478588	-0.173729601237471	-0.0120388231569997	FALSE	FALSE
PGM2	PGM2L1	0.308411215256692	0.707848064362978	0.12321648473685	-0.00542836227440401	0.0895858714956166	0.112598276459822	TRUE	FALSE	0.117678061478083	0.107238050622226	-0.132363282901372	-0.101319824872863	0.464263165901478	0.724124145362451	FALSE	FALSE	0.508129639809835	0.058894061231223	0.112458056050154	-0.116841553887118	FALSE	FALSE
PGRMC1	PGRMC2	-1.06041428791919	-1.96740364822721	-0.297874998103732	-0.907333048434292	0.714275993440846	0.150770629454817	FALSE	FALSE	-1.18497670770927	-2.5534921945876	-0.583808149797769	-1.55297839188842	0.785270246370965	0.410178216674384	FALSE	FALSE	-1.5139089680732	-0.602604023269012	-1.86923445114844	-1.06839327084309	FALSE	FALSE
PHACTR4	PHACTR2	-0.435322298229549	-0.171453151766226	-0.782660263352767	-1.260752482952	0.691384489854042	0.0481931684214611	FALSE	TRUE	-0.625547430176609	-0.305454851179886	-1.01459700939815	-1.29303076803669	0.627378080034732	0.12713963822762	FALSE	FALSE	-0.303387724997887	-1.02170637315238	-0.465501140678247	-1.15381388871742	FALSE	FALSE
PHF20L1	PHF20	0.146482835152659	-0.632976131543803	-0.405964568808076	-0.718187200169906	0.185426500954079	0.935081393429884	FALSE	FALSE	-0.537072079728867	-1.00056022617436	-0.677642961237918	-0.978137365141827	0.980240207230791	0.764764463019397	FALSE	FALSE	-0.243246648195572	-0.562075884488991	-0.768816152951614	-0.827890163189873	FALSE	FALSE
PHKA2	PHKA1	-1.10092350312375	-0.82782548174536	-0.212185810747615	0.00694230817867527	0.0819942407068349	0.00105360948474796	TRUE	TRUE	-1.25462627230337	-0.992170657638439	-0.498537179887336	-0.0917294768056197	0.19374837170038	0.0237363936480671	FALSE	TRUE	-0.964374492434555	-0.10262175128447	-1.1233984649709	-0.295133328346478	TRUE	FALSE
PHLDB1	PHLDB3	0.162313032779478	0.273458767099623	-0.059988066890153	-0.440958583566417	1	0.0481931684214611	FALSE	TRUE	-0.363456485142159	-0.229187296731861	-0.165956503574316	-0.512238088174848	0.648486351939269	0.549913142472991	FALSE	FALSE	0.217885899939551	-0.250473325228285	-0.29632189093701	-0.339097295874582	FALSE	FALSE
PI4K2B	PI4K2A	-0.0179357257596891	-1.14554066165553	-0.762513148836091	-0.129839752399656	0.430665173632292	0.0962349281892544	FALSE	TRUE	-0.17080356604248	-1.69391062138519	-1.10633201875367	-0.274041992540708	0.315411141528103	0.0295518288327456	FALSE	TRUE	-0.581738193707609	-0.446176450617873	-0.932357093713835	-0.690187005647189	FALSE	FALSE
PIEZO1	PIEZO2	-0.877759789917183	0.327410291191211	-0.569270950628073	-0.0156083582255897	0.851581673463937	0.626623850890407	FALSE	FALSE	-1.36616888178233	-0.0610179451444372	-0.546584373203295	0.0140748285031175	0.504608235666323	0.903111552741158	FALSE	FALSE	-0.275174749362986	-0.292439654426831	-0.713593413463384	-0.266254772350089	FALSE	FALSE
PIK3CB	PIK3CD	-1.42427782991426	-0.348225853027277	-1.9867568120907	-1.03811575867742	0.299731300176871	0.0962349281892544	FALSE	TRUE	-2.63298508163668	-1.17290148933089	-2.30808934854943	-1.33231707282899	0.605786329238453	0.588009399589655	FALSE	FALSE	-0.886251841470769	-1.51243628538406	-1.90294328548379	-1.82020321068921	FALSE	FALSE
PIP4K2B	PIP4K2A	-0.343347973381016	-1.22770291797222	-0.624824152161932	-1.27393288313551	0.392444941380113	0.935081393429884	FALSE	FALSE	-0.758767372004303	-2.41276548000461	-1.05412625097389	-1.54801167121657	0.566157525421547	0.233383383509035	FALSE	FALSE	-0.785525445676618	-0.949378517648721	-1.58576642600446	-1.30106896109523	FALSE	FALSE
PITPNA	PITPNB	0.0809217320223455	-0.662914796416577	-1.62918748876533	-1.29207237823123	0.00531709377509388	0.373803018929631	TRUE	FALSE	-0.276021807588617	-0.71931066288569	-2.03044061355368	-1.61259703072074	0.0143208478320179	0.271216912183743	TRUE	FALSE	-0.290996532197116	-1.46062993349828	-0.497666235237153	-1.82151882213721	FALSE	FALSE
PKN2	PKN3	-1.4537675597861	-0.788159516699516	-1.60019710689855	-0.641527774392031	1	0.714275993440846	FALSE	FALSE	-2.26791330322342	-1.69729487614477	-1.96229347600371	-1.00713520530065	0.527356042756705	0.315411141528103	FALSE	FALSE	-1.12096353824281	-1.12086244064529	-1.9826040896841	-1.48471434065218	FALSE	FALSE
PLCB3	PLCB1	0.0384175752151267	0.222373143755425	-0.294720390322867	-0.563267514986947	0.542639330343245	0.104066148327052	FALSE	FALSE	-0.1638392553147	-0.0783260556094729	-0.560522886497026	-0.562896274021685	0.315411141528103	0.484528280787039	FALSE	FALSE	0.130395359485276	-0.428993952654907	-0.121082655462086	-0.561709580259355	FALSE	FALSE
PLCD3	PLCD4	1.39950646669749	0.933691827572137	-0.187111430665769	-0.848871417821194	0.0217154013786949	0.000407023421777991	TRUE	TRUE	0.833874226902021	0.639429739521984	-0.0967186772069776	-0.952109761765522	0.256570352660933	0.00255201556310527	FALSE	TRUE	1.16659914713481	-0.517991424243482	0.736651983212002	-0.52441421948625	TRUE	FALSE
PLCG1	PLCG2	0.206820559096181	0.642944746224796	-0.437630458660043	-0.422736489949217	0.141714683326616	0.0395108841821797	FALSE	TRUE	-0.213387571253491	0.0180065197286794	-0.537344421184091	-0.673497910729526	0.605786329238453	0.179294802594917	FALSE	FALSE	0.424882652660489	-0.43018347430463	-0.0976905257624058	-0.605421165956809	FALSE	FALSE
PLCL2	PLCL1	1.55498482631557	-1.09324397137208	-0.0832711333156683	0.158935121936787	4.43534682607097e-06	0.00393965034007223	TRUE	TRUE	0.468743241662319	-1.12868795118767	-0.310585454670352	0.165299040812963	0.0128316052336123	0.002422569042883	TRUE	TRUE	0.230870427471745	0.0378319943105593	-0.329972354762676	-0.0726432069286945	FALSE	FALSE
PLEKHB2	PLEKHB1	0.162183750209743	-0.259440639333065	-0.0952583618591526	-0.38081772984119	0.453099419330582	0.669138674904006	FALSE	FALSE	-0.203899097862814	-0.625190805642035	-0.177515507777586	-0.41963010243562	0.838111418474488	0.945044208884997	FALSE	FALSE	-0.048628444561661	-0.238038045850171	-0.414544951752425	-0.298572805106603	FALSE	FALSE
PLEKHH1	PLEKHH2	0.491039291972114	-0.0299324101255152	-0.404825692748045	-0.59850341035531	0.0895858714956166	0.199398878926739	TRUE	FALSE	-0.00580082933617127	-0.390750062947032	-0.396179053167632	-0.689560032689288	0.527356042756705	0.838111418474488	FALSE	FALSE	0.230553440923299	-0.501664551551677	-0.198275446141602	-0.54286954292846	FALSE	FALSE
PLK2	PLK3	-1.97669061586599	-0.794900216230608	-0.865406775801692	-0.659501535808067	0.172902011460867	0.714275993440846	FALSE	FALSE	-2.77465894717067	-1.34477735041053	-0.953362193384277	-0.757849831925888	0.0744312749166581	0.271216912183743	TRUE	FALSE	-1.3857954160483	-0.76245415580488	-2.0597181487906	-0.855606012655082	FALSE	FALSE
PLOD1	PLOD2	0.742723112054499	0.935799480602751	-0.556578114483125	-0.162947128778029	0.0070331408347849	0.00884736251267329	TRUE	TRUE	0.0782214710408636	0.563634550890886	-0.554122970446538	-0.272777728309646	0.305393823394167	0.0187003763047851	FALSE	TRUE	0.839261296328625	-0.359762621630577	0.320928010965875	-0.413450349378092	TRUE	FALSE
PMM2	PMM1	0.0817667066277894	0.293746187592726	-1.48175710244371	0.173123427538208	0.0306759407883003	0.829282043725567	TRUE	FALSE	0.246979151509081	-0.0495724375711953	-1.64196605826728	-0.283490183703897	0.0322964068467535	0.605786329238453	TRUE	FALSE	0.187756447110258	-0.654316837452751	0.0987033569689428	-0.962728120985588	FALSE	FALSE
POC1A	POC1B	-3.20495926156524	-2.50687180507929	-2.35149581487612	-1.32911351692648	0.561255262714161	0.00300728502231466	FALSE	TRUE	-4.01053471471637	-2.95416858646849	-2.84690139064721	-1.48443912141894	0.367564111792476	0.00505770662843829	FALSE	TRUE	-2.85591553332226	-1.8403046659013	-3.48235165059243	-2.16567025603308	FALSE	FALSE
