gene1	gene2	time1_observed_logFC	time1_expected_logFC	time1_pval	time2_observed_logFC	time2_expected_logFC	time2_pval	time1_residual_logFC	time2_residual_logFC	time1_fdr	time2_fdr	time1_is_gi	time2_is_gi
SOCS4	SOCS5	-0.447562026065195	1.68279812104064	5.17721610735475e-06	-0.44698040850554	1.86636696411925	1.40524437199629e-05	-2.13036014710583	-2.31334737262479	6.47622669429104e-05	0.00018415392913018	TRUE	TRUE
SOCS5	SOCS4	0.0671745198824187	-0.0401771512793169	0.934887200362667	0.112660762916025	-0.159727504712371	0.512486352283095	0.107351671161736	0.272388267628396	0.963599091909386	0.652945574760684	FALSE	FALSE
SORBS2	SORBS1	0.695666529367964	0.81783984380928	0.126147401015694	0.690735371185987	0.341925442308881	0.774840301727361	-0.122173314441316	0.348809928877106	0.221684321580582	0.861211837784208	FALSE	FALSE
SORBS1	SORBS2	0.7767497750668	0.848064588714568	0.682673807575057	0.869332420091548	0.366136237792014	0.366875192434742	-0.0713148136477677	0.503196182299534	0.776329883655602	0.515122719173679	FALSE	FALSE
SOS1	SOS2	-0.714701494277291	0.0991098337352095	8.97899863277855e-05	-0.926684355836143	0.0826226238852789	3.43223641017469e-05	-0.8138113280125	-1.00930697972142	0.000599762238772004	0.000339766712259019	TRUE	TRUE
SOS2	SOS1	-0.55306093747963	-0.471575163217228	0.80633377841523	-0.850874580285659	-0.672344985974038	0.566774494589651	-0.0814857742624018	-0.178529594311621	0.871575238884019	0.704500184783522	FALSE	FALSE
SOX6	SOX5	0.0890957187496002	0.898031912672709	0.00987482265059421	-0.0745425104272269	1.06736018956955	0.00570350789517522	-0.808936193923109	-1.14190269999678	0.0268532726624854	0.0195224548849779	TRUE	TRUE
SOX5	SOX6	-0.190174530032627	0.580325187003796	0.00166521486418813	-0.0666796812681086	-0.630395429339679	0.173608899884423	-0.770499717036423	0.563715748071571	0.00624342139815496	0.29061538472137	TRUE	FALSE
SOX12	SOX11	0.523610080464392	1.69266231400285	0.00864180912639655	0.631289448622421	2.46709546337851	0.000695550057788443	-1.16905223353846	-1.83580601475609	0.0241651519541986	0.00357118238625708	TRUE	TRUE
SOX11	SOX12	0.779256005537219	-0.0353160614005012	0.604812834224599	0.714326866589657	-0.323078530770586	0.386507610037022	0.81457206693772	1.03740539736024	0.712519229360486	0.535585019048783	FALSE	FALSE
SP3	SP1	-0.813661247566555	0.804094361166883	1.17717199191942e-05	-1.50701844180286	0.251328701560592	0.000112534032261475	-1.61775560873344	-1.75834714336346	0.000130628117812993	0.000823653342509519	TRUE	TRUE
SP1	SP3	-0.89379229305202	0.231819312310158	1.25066465735141e-06	-1.43599124987113	0.538741074451855	5.15738003031508e-08	-1.12561160536218	-1.97473232432299	2.09867630306773e-05	2.36551830723785e-06	TRUE	TRUE
SPARC	SPARCL1	0.128534977180939	1.47325992952039	0.000174138936723589	0.350368200951976	1.07428903182446	0.0112560077030628	-1.34472495233945	-0.723920830872486	0.00101531854632058	0.0341151246683137	TRUE	TRUE
SPARCL1	SPARC	0.216958246342015	1.45885259581527	1.79218956053449e-06	0.2314501585645	1.38270476786073	7.12105247685755e-05	-1.24189434947325	-1.15125460929623	2.77084588235445e-05	0.000579796935393845	TRUE	TRUE
SPATA2	SPATA2L	-0.590891765440947	2.16184531353455	0.00216450216450216	-0.97117726492136	1.23156192024642	0.00216450216450216	-2.75273707897549	-2.20273918516778	0.00779674078103397	0.00910811919986232	TRUE	TRUE
SPATA2L	SPATA2	-0.941223586619334	0.774120357610021	8.97899863277855e-05	-0.824199009934551	0.743981708382241	0.00196295041333822	-1.71534394422935	-1.56818071831679	0.000599762238772004	0.00833648076775739	TRUE	TRUE
SPATA6	SPATA6L	0.42624097846846	0.237120950763266	0.201679436339622	0.501030321718226	0.223038369450853	0.232811909318818	0.189120027705194	0.277991952267373	0.31643204606992	0.365695419203989	FALSE	FALSE
SPATA6L	SPATA6	0.575166792592507	0.433519542672413	0.967417297543179	0.648985751085392	0.38103208779523	0.232811909318818	0.141647249920093	0.267953663290161	0.984590385665247	0.365695419203989	FALSE	FALSE
SPECC1	SPECC1L	-1.15836136883671	-0.219403957649777	0.00140811946967693	-1.43065929829293	-0.865612302842837	0.304590816047085	-0.938957411186935	-0.565046995450089	0.00550446701782798	0.444450649926605	TRUE	FALSE
SPECC1L	SPECC1	-1.08081540187804	0.418194834964711	0.00166521486418813	-1.267914715522	0.273723042493528	0.0112560077030628	-1.49901023684275	-1.54163775801553	0.00624342139815496	0.0341151246683137	TRUE	TRUE
SPIRE1	SPIRE2	-0.4573775559704	1.2426051643113	1.55495007914e-05	-0.605293047249707	0.279498739548504	0.0744634291742475	-1.6999827202817	-0.884791786798211	0.00015617600794866	0.146165019320634	TRUE	FALSE
SPIRE2	SPIRE1	-0.123274756922149	0.997793628410006	0.0031553753566973	-0.670872461305998	1.23242208867346	4.40440254588908e-05	-1.12106838533215	-1.90329454997946	0.0105128244329673	0.00040135482802274	TRUE	TRUE
SPOP	SPOPL	0.31534709491296	-0.216818469176663	0.0263540443400591	0.203293145247696	-0.0932943667770568	0.216856638760083	0.532165564089623	0.296587512024753	0.0606407441670924	0.345764466899044	TRUE	FALSE
SPOPL	SPOP	-0.269031440107237	0.334527210429964	0.0209023068445138	-0.425891400145812	0.3267484874441	0.0145191723023937	-0.603558650537201	-0.752639887589912	0.0505475821055377	0.0414082088921457	TRUE	TRUE
SPSB1	SPSB4	1.240209327187	2.00972707785315	0.0649350649350649	0.647133110513438	1.91529514325633	0.00865800865800866	-0.769517750666146	-1.26816203274289	0.129681639115601	0.0280315762668704	FALSE	TRUE
SPSB4	SPSB1	-0.279744611287379	0.611334080510627	0.0674961538838424	-0.230729184692445	0.3259506533913	0.232811909318818	-0.891078691798006	-0.556679838083745	0.131737174105202	0.365695419203989	FALSE	FALSE
SPTLC2	SPTLC3	-0.444456492480095	0.135029751501573	0.0674961538838424	-0.577104885695603	-0.151084534076523	0.682673807575057	-0.579486243981669	-0.42602035161908	0.131737174105202	0.799454603594279	FALSE	FALSE
SPTLC3	SPTLC2	0.0659222305211603	0.363037994752565	0.436289427525659	-0.423172095369841	0.099676099206376	0.115978749531323	-0.297115764231405	-0.522848194576217	0.557931461222404	0.210536621840502	FALSE	FALSE
SRSF11	SREK1	-1.34593690249646	-3.37764348483852	0.0031553753566973	-2.03040203227688	-3.62740680940236	0.0464623378404373	2.03170658234205	1.59700477712549	0.0105128244329673	0.102619866562507	TRUE	FALSE
SREK1	SRSF11	-1.4229177275334	-1.08668982272967	0.967417297543179	-1.57404933420116	-1.27063969797346	0.934887200362667	-0.336227904803726	-0.303409636227704	0.984590385665247	0.957859112210744	FALSE	FALSE
SRSF1	SRSF9	-1.93416131820424	-1.25641811667707	0.260176052667509	-2.08336174602888	-1.30187379971354	0.264786820315967	-0.677743201527162	-0.781487946315334	0.382481034690696	0.401228717640585	FALSE	FALSE
