gene1	gene2	time1_expected_logFC1	time1_expected_logFC2	time1_observed_logFC1	time1_observed_logFC2	time1_fdr1	time1_fdr2	time1_gi1	time1_gi2	time2_expected_logFC1	time2_expected_logFC2	time2_observed_logFC1	time2_observed_logFC2	time2_fdr1	time2_fdr2	time2_gi1	time2_gi2	time1_mean_expected_logFC	time1_mean_observed_logFC	time2_mean_expected_logFC	time2_mean_observed_logFC	time1_both_gi	time2_both_gi
DMRTA1	DMRTA2	0.167165074001103	0.739360299499482	-0.177887821945587	0.411693909082594	0.425150560848372	0.349726186924339	FALSE	FALSE	-0.618409378091226	0.356357991866073	-0.637337298136658	0.282119751628204	0.814141088528057	0.652945574760684	FALSE	FALSE	0.453262686750293	0.116903043568504	-0.131025693112577	-0.177608773254227	FALSE	FALSE
DNAH11	DNAH17	0.49341078775873	-0.0927547747535918	0.0779234995724788	0.0454344115834554	0.0662106837681619	0.581374187823203	TRUE	FALSE	0.859442220184433	-0.236913304230794	0.162304474217433	-0.240696048738668	0.000965663710972171	0.775776478280125	TRUE	FALSE	0.200328006502569	0.0616789555779671	0.311264457976819	-0.0391957872606175	FALSE	FALSE
DNAJA1	DNAJA4	0.540974840692574	0.100576840972959	-0.722544884263489	-1.31165449873424	0.00586529652737916	4.6851042201604e-05	TRUE	TRUE	0.20438648631139	0.103639148136349	-0.731914421905309	-1.64351081452971	0.0506546176516145	0.000118971656040492	TRUE	TRUE	0.320775840832767	-1.01709969149886	0.15401281722387	-1.18771261821751	TRUE	TRUE
DNAJC19	DNAJC15	0.728491893373978	-1.25882365469524	0.440338936080288	-2.06429928793453	0.783260707415695	0.0662106837681619	FALSE	TRUE	1.03351183274114	-1.88802915836952	0.549340889633699	-2.45244592374233	0.353500321130379	0.752689234655933	FALSE	FALSE	-0.265165880660631	-0.811980175927121	-0.42725866281419	-0.951552517054316	FALSE	FALSE
DOCK4	DOCK3	0.30506022633528	0.255266812845615	0.0902120568227127	0.0408596133056099	0.625715368892226	0.299281440569741	FALSE	FALSE	-0.408035143745579	0.715642888359229	-0.0176579199018102	-0.0102237599813662	0.918946716849613	0.157148356608774	FALSE	FALSE	0.280163519590447	0.0655358350641613	0.153803872306825	-0.0139408399415882	FALSE	FALSE
DOK1	DOK3	1.18982668888321	2.09015133889743	-0.270801484742993	-0.189428825116543	0.0553607839195038	6.07113528853017e-05	TRUE	TRUE	1.02001588719619	1.80529810648569	-0.440355007801558	-0.253726697973898	0.0781559499599689	0.00633193591593284	TRUE	TRUE	1.63998901389032	-0.230115154929768	1.41265699684094	-0.347040852887728	TRUE	TRUE
DOPEY1	DOPEY2	0.731893303443805	0.0641654874237412	0.22222526232903	0.269953750967005	0.0170239194441672	0.701422697929057	TRUE	FALSE	0.691781842263803	-0.828642038116686	0.183513780903251	0.278849509138785	0.000823653342509519	0.024773073955472	TRUE	TRUE	0.398029395433773	0.246089506648018	-0.0684300979264415	0.231181645021018	FALSE	FALSE
MACF1	DST	0.976301021447515	0.6836540965018	-0.0508658743985958	0.375160453349536	8.04698638444304e-05	0.488220758984725	TRUE	FALSE	1.41218083011589	0.523623442425979	-0.0957740300435585	0.58160164458041	0.000155748909700107	0.880567681824886	TRUE	FALSE	0.829977558974657	0.16214728947547	0.967902136270935	0.242913807268426	FALSE	FALSE
DUSP22	DUSP15	-0.731416316445714	-0.301986645186393	-0.799537706445085	-0.412272744969365	0.897489068366115	0.871575238884019	FALSE	FALSE	-0.956828511646063	-1.17065864467347	-1.00897058109934	-0.918614957984234	0.678933934554934	0.652945574760684	FALSE	FALSE	-0.516701480816053	-0.605905225707225	-1.06374357815977	-0.963792769541787	FALSE	FALSE
DUSP16	DUSP8	0.231372974822975	0.279681880791654	-0.222537940159915	-0.0526543709090282	1	0.349726186924339	FALSE	FALSE	-0.623002298029486	0.234486331726876	-0.148734278544775	0.0133651625668306	0.814141088528057	0.704500184783522	FALSE	FALSE	0.255527427807315	-0.137596155534472	-0.194257983151305	-0.0676845579889722	FALSE	FALSE
DVL1	DVL3	1.21352080445068	1.20516063578793	0.0513464596044348	0.0793899895605906	0.000497389249144974	0.0151379078653263	TRUE	TRUE	1.4254216077678	0.695709600611378	-0.18929538925517	-0.0753313137507339	0.000224676928821451	0.100288497039777	TRUE	FALSE	1.20934072011931	0.0653682245825127	1.06056560418959	-0.132313351502952	TRUE	FALSE
DYNLL1	DYNLL2	0.0222585229105913	0.657836868569343	-0.0956031910714412	-0.475983827511335	0.44524256088205	0.0129186246279672	FALSE	TRUE	0.26781295466603	0.562572927349494	-0.368364188601311	-0.488780875942797	0.126988308101411	0.0929347282288459	FALSE	TRUE	0.340047695739967	-0.285793509291388	0.415192941007762	-0.428572532272054	FALSE	FALSE
DYRK2	DYRK3	1.66856388747047	0.692428107092044	0.176551556011288	0.695349571521665	1.2096400434739e-05	0.921776421905347	TRUE	FALSE	1.56668386711695	0.625555830987675	0.0520568012359511	0.721418885476552	3.57398961637023e-05	0.935081393429884	TRUE	FALSE	1.18049599728126	0.435950563766477	1.09611984905231	0.386737843356252	FALSE	FALSE
E2F7	E2F8	1.22658027009229	1.64090259594632	0.480585375168516	1.50603401195098	0.0553607839195038	0.601291927404606	TRUE	FALSE	1.53612006467355	1.87027550492122	0.536775440804118	1.67287043083322	0.00933437002739448	0.814141088528057	TRUE	FALSE	1.43374143301931	0.993309693559748	1.70319778479739	1.10482293581867	FALSE	FALSE
EBF3	EBF1	0.512172387884464	0.836125012608077	0.945855824363844	1.08152925420881	0.601291927404606	0.299281440569741	FALSE	FALSE	0.442176672294189	0.848603732615082	1.07919437680073	1.09664800328316	0.556303010396095	0.535585019048783	FALSE	FALSE	0.67414870024627	1.01369253928633	0.645390202454636	1.08792119004194	FALSE	FALSE
EEF1A1	EEF1A2	-3.14757325925437	-3.47610821717041	-2.87508503764298	-2.86184242752044	0.921776421905347	0.532508904791747	FALSE	FALSE	-3.74418672642082	-3.87480761789622	-3.07500619665324	-2.9846519303911	0.466156877416175	0.307492211583369	FALSE	FALSE	-3.31184073821239	-2.86846373258171	-3.80949717215852	-3.02982906352217	FALSE	FALSE
EFHD2	EFHD1	0.865316708875901	0.816553279388738	0.45646509825697	0.679127984618387	0.28337585556461	0.993283172245294	FALSE	FALSE	0.3569585212012	0.472888808814471	-0.140182250057334	0.75786220110542	0.210536621840502	0.758758575750206	FALSE	FALSE	0.840934994132319	0.567796541437678	0.414923665007836	0.308839975524043	FALSE	FALSE
EGR2	EGR3	0.224069449145654	0.557132290644512	0.512732728588406	0.514052597632882	0.650563918586097	0.871575238884019	FALSE	FALSE	-0.8815263044869	0.771581302942617	0.312931969572193	0.358370882716782	0.060318466061549	0.401228717640585	TRUE	FALSE	0.390600869895083	0.513392663110644	-0.0549725007721415	0.335651426144488	FALSE	FALSE
EHBP1	EHBP1L1	0.846001248900526	0.202254518326813	-0.401413731430653	-0.569541589476158	0.00101531854632058	0.0553607839195038	TRUE	TRUE	0.720095819679974	0.0625722248961947	-0.26851263455336	-0.765649640710794	0.00477861485290264	0.117426181942311	TRUE	FALSE	0.524127883613669	-0.485477660453405	0.391334022288084	-0.517081137632077	TRUE	FALSE
EIF1	EIF1B	-2.07008669453069	-1.48888081816714	-2.19098086253676	-1.98849880878608	0.897489068366115	0.535633372378898	FALSE	FALSE	-2.31642343590417	-1.78352574227892	-2.65492334784386	-2.45586363410797	0.799454603594279	0.519489467840002	FALSE	FALSE	-1.77948375634891	-2.08973983566142	-2.04997458909155	-2.55539349097592	FALSE	FALSE
EIF4A1	EIF4A2	-2.78411817195506	-3.33808025894851	-2.45751422990629	-1.74689814492061	0.466250184258954	0.0726449534884327	FALSE	TRUE	-3.68496473612795	-3.46831858515255	-2.64367439232898	-2.02523264212034	0.169285527977266	0.135980538424842	FALSE	FALSE	-3.06109921545178	-2.10220618741345	-3.57664166064025	-2.33445351722466	FALSE	FALSE
EIF4EBP1	EIF4EBP2	1.92246379205777	-0.227372020039259	0.446723876734408	-0.725635176779888	0.00813115750990214	0.701422697929057	TRUE	FALSE	1.95332666243192	-1.52504090595397	0.193424052415577	-0.683396289767145	0.00352614642054674	0.376963971034667	TRUE	FALSE	0.847545886009256	-0.13945565002274	0.214142878238975	-0.244986118675784	FALSE	FALSE
EIF4G1	EIF4G3	-1.5236429226844	-1.21244901702883	-1.48083902813204	-1.50067626685191	0.944325544087366	0.820636761794186	FALSE	FALSE	-2.33189052899074	-1.54316435266449	-1.75233955130072	-1.6026718545909	0.466156877416175	0.900291532279827	FALSE	FALSE	-1.36804596985661	-1.49075764749198	-1.93752744082762	-1.67750570294581	FALSE	FALSE
ELAVL1	ELAVL2	1.32982166022164	-0.179664784814967	-0.706666964518681	0.215090026672718	1.2096400434739e-05	0.466250184258954	TRUE	FALSE	1.07362116816188	0.0507851096854652	-0.930712350741838	0.0395938898921412	5.67724393737084e-05	0.880567681824886	TRUE	FALSE	0.575078437703336	-0.245788468922982	0.562203138923673	-0.445559230424848	FALSE	FALSE
ELK3	ELK4	-1.09135911509401	1.14422787245044	-0.072685838691001	0.235533403270284	0.122915796762882	0.000281116505976212	FALSE	TRUE	-1.58352983497782	1.1663739537171	-0.0569428381676621	0.133214627193924	0.0656941395143501	0.00040135482802274	TRUE	TRUE	0.026434378678215	0.0814237822896415	-0.20857794063036	0.0381358945131309	FALSE	FALSE
ELMO2	ELMO3	-0.558152261987261	-0.467080847212951	-0.959994500769447	-0.352580234167701	0.349726186924339	0.795008113189877	FALSE	FALSE	-0.560229962855178	-0.901920020254601	-1.18912407306265	-0.675449977543495	0.324954220612786	0.841557600293873	FALSE	FALSE	-0.512616554600106	-0.656287367468574	-0.73107499155489	-0.932287025303073	FALSE	FALSE
ELMOD2	ELMOD1	1.00819795120222	1.34386405918189	0.187258570627651	0.399012600629453	0.000726980414984928	0.00931774104050602	TRUE	TRUE	1.12935571878874	2.2777549087124	0.124515222046569	0.440117491045469	0.0373493743451737	0.000706005835354474	TRUE	TRUE	1.17603100519206	0.293135585628552	1.70355531375057	0.282316356546019	TRUE	TRUE
ELOVL1	ELOVL7	-0.279060602079557	-0.379570713681626	-0.126691430570398	-0.00909915638841349	0.944325544087366	0.601291927404606	FALSE	FALSE	-0.282513313568534	-0.849645206679515	-0.278566697553396	0.0230953707104487	0.861211837784208	0.290167385536381	FALSE	FALSE	-0.329315657880591	-0.0678952934794057	-0.566079260124025	-0.127735663421474	FALSE	FALSE
EMC8	EMC9	0.565304394438008	0.70493357553322	0.0681585978458002	-0.0314031141600742	0.44524256088205	0.31643204606992	FALSE	FALSE	-0.0860511658116901	0.582643683121599	-0.195639331139809	-0.459890892260829	0.273665565345703	0.126988308101411	FALSE	FALSE	0.635118984985614	0.018377741842863	0.248296258654954	-0.327765111700319	FALSE	FALSE
EME1	EME2	-0.665546700132777	-0.602326711994198	-0.341318636467873	-0.670942336627446	1	0.625715368892226	FALSE	FALSE	-1.76468793574759	-0.7300324944229	-1.41563853051713	-1.1451417785026	0.494275590621655	0.652945574760684	FALSE	FALSE	-0.633936706063488	-0.506130486547659	-1.24736021508524	-1.28039015450987	FALSE	FALSE
EMX1	EMX2	0.533987626703337	0.351148643849605	0.0852877490417568	-0.389433404926449	0.299281440569741	0.00931774104050602	FALSE	TRUE	0.193683394028172	0.522199499176239	0.0643967509078456	-0.345150551318048	0.752689234655933	0.00633193591593284	FALSE	TRUE	0.442568135276471	-0.152072827942346	0.357941446602206	-0.140376900205101	FALSE	FALSE
EN2	EN1	0.373765367031594	-0.304248550918494	0.464154154872601	0.205583283812269	0.921776421905347	0.20469096026099	FALSE	FALSE	0.498491740145662	-0.990602693268644	0.503972622116191	0.142974402487697	0.981685989247356	0.0414082088921457	FALSE	TRUE	0.03475840805655	0.334868719342435	-0.246055476561491	0.323473512301944	FALSE	FALSE
ENOX2	ENOX1	1.16070940447196	1.25910697918742	0.411878651974739	0.284026595754348	0.00118845919773275	2.09867630306773e-05	TRUE	TRUE	0.820482562426541	1.36584938983293	0.211702774340168	0.376054307371107	0.0136276330108849	4.49294873290306e-05	TRUE	TRUE	1.20990819182969	0.347952623864544	1.09316597612974	0.293878540855637	TRUE	TRUE
ENTPD6	ENTPD5	1.03372245229159	1.19950231197868	0.171730265265918	0.0255473660638017	0.0241651519541986	1.58489726584936e-05	TRUE	TRUE	0.832881645278882	1.29137386532453	0.118013772408932	0.0549577315780035	0.0195224548849779	0.000191036724008628	TRUE	TRUE	1.11661238213514	0.0986388156648599	1.06212775530171	0.0864857519934678	TRUE	TRUE
SRCAP	EP400	-0.269710500008547	-0.445556411221817	-0.822791945864766	-0.585324648371359	0.0796898064658653	0.625715368892226	TRUE	FALSE	-0.635304074823445	-1.02024602412463	-0.909938161938207	-1.0039635426749	0.444450649926605	0.880567681824886	FALSE	FALSE	-0.357633455615182	-0.704058297118062	-0.827775049474037	-0.956950852306554	FALSE	FALSE
EPC1	EPC2	0.553387245035917	-0.193026159826379	-0.415023101674091	-0.325772559932509	0.0953814146158128	1	TRUE	FALSE	-0.623753091379398	-0.46014899810667	-0.406552129370479	-0.513956098710447	0.935081393429884	1	FALSE	FALSE	0.180180542604769	-0.3703978308033	-0.541951044743034	-0.460254114040463	FALSE	FALSE
EPS15	EPS15L1	-0.682302097397095	0.915395619897402	0.128140062830474	-0.162256101065114	0.221684321580582	0.000281116505976212	FALSE	TRUE	-1.37097071361998	0.881755511821424	0.299538373911137	-0.0186303603358234	0.117426181942311	0.0154480795558985	FALSE	TRUE	0.116546761250154	-0.01705801911732	-0.244607600899278	0.140454006787657	FALSE	FALSE
ERC1	ERC2	0.604521053772176	0.7416476455401	0.38955463247553	0.330588484076358	0.405750659455217	0.0662106837681619	FALSE	TRUE	-0.285402938353552	0.238957845022816	0.369445844202068	0.293776266827361	0.421876088456123	0.900291532279827	FALSE	FALSE	0.673084349656138	0.360071558275944	-0.023222546665368	0.331611055514714	FALSE	FALSE
ERLIN1	ERLIN2	0.389339607604603	0.147858746625252	-0.0450789442042918	0.165561887419397	0.041410347571199	0.984590385665247	TRUE	FALSE	0.699749056897257	0.360293075269531	0.0565538734108727	0.172028568298139	0.0308812635618582	0.515122719173679	TRUE	FALSE	0.268599177114928	0.0602414716075526	0.530021066083394	0.114291220854506	FALSE	FALSE
ESRP2	ESRP1	0.901997807573002	0.366081799845324	-0.110380834887867	-0.016951054348774	0.00140417258050392	0.31643204606992	TRUE	FALSE	1.07857485721918	0.450355198699886	-0.205792148900585	0.0264629922721818	0.000339766712259019	0.182827582449176	TRUE	FALSE	0.634039803709163	-0.0636659446183205	0.764465027959533	-0.0896645783142016	FALSE	FALSE
ESYT2	ESYT3	0.730521565319347	1.17705839644059	0.32248888473496	0.389065334446308	0.0553607839195038	0.0268532726624854	TRUE	TRUE	0.753260011607001	1.35799281240811	0.356141770818588	0.426969685123994	0.135980538424842	0.0174280016193115	FALSE	TRUE	0.953789980879969	0.355777109590634	1.05562641200756	0.391555727971291	TRUE	FALSE
ETS2	ETS1	1.58285497789619	0.397782996645262	0.320978750908365	0.50094091643052	4.7310366144757e-06	0.349726186924339	TRUE	FALSE	1.81167350144293	0.346432528456492	0.371587688525987	0.405382359747244	2.36551830723785e-06	0.814141088528057	TRUE	FALSE	0.990318987270726	0.410959833669442	1.07905301494971	0.388485024136616	FALSE	FALSE
ETV1	ETV4	-0.608884024655192	0.496733452722277	0.160406249965237	-0.360267590697164	0.104389706505796	0.00624342139815496	FALSE	TRUE	-0.943597079831523	0.137288842830885	0.0964125024379178	-0.379107594353949	0.060318466061549	0.401228717640585	TRUE	FALSE	-0.0560752859664575	-0.0999306703659635	-0.403154118500319	-0.141347545958016	FALSE	FALSE
EXOC6	EXOC6B	0.152830840039107	1.12286559219765	-0.343198567909899	-0.0648231142705391	0.0105128244329673	0.00264128587335405	TRUE	TRUE	0.203541270441294	1.16898713969174	-0.491728473668741	-0.103375804576392	0.00732056119208585	0.000965663710972171	TRUE	TRUE	0.637848216118378	-0.204010841090219	0.686264205066517	-0.297552139122567	TRUE	TRUE
EXT1	EXTL1	-0.0028859908091499	-0.457700866996378	-0.416810260363084	-0.33356271104088	0.349726186924339	0.601291927404606	FALSE	FALSE	-0.0687324163538833	-0.246700961377907	-1.1120127445924	-0.804515879465281	0.100288497039777	0.628392408639743	FALSE	FALSE	-0.230293428902764	-0.375186485701982	-0.157716688865895	-0.958264312028841	FALSE	FALSE
FAM49B	FAM49A	1.56227728076083	1.0751108076095	0.66364756207161	0.510357973652949	0.00164843771593544	0.00140417258050392	TRUE	TRUE	1.1785130172894	1.00811525745168	0.700643384848291	0.473595240702127	0.29061538472137	0.00933437002739448	FALSE	TRUE	1.31869404418517	0.58700276786228	1.09331413737054	0.587119312775209	TRUE	FALSE
FAM78A	FAM78B	0.919537629294244	-0.0349300687530614	0.310060512735263	0.102146595987096	0.0268532726624854	0.795008113189877	TRUE	FALSE	0.51362481383305	-0.337171824294034	0.209691593170649	0.103599927015562	0.421876088456123	0.29061538472137	FALSE	FALSE	0.442303780270591	0.206103554361179	0.088226494769508	0.156645760093105	FALSE	FALSE
UBALD1	UBALD2	-1.80586937772566	0.762759916791275	-0.905329326316267	-0.254826359243478	0.0865052816218188	0.0553607839195038	TRUE	TRUE	-3.89843688245935	0.910074835180255	-2.03894339271028	-0.591778456229608	0.0623779581762775	0.00553513241804873	TRUE	TRUE	-0.521554730467193	-0.580077842779873	-1.49418102363955	-1.31536092446994	FALSE	FALSE
FAM102A	FAM102B	0.777812427641075	1.04298598806705	-0.565666267154947	0.0324451192499955	0.000222740954021466	0.00480254136271875	TRUE	TRUE	0.999607632349997	1.00327750766436	-0.688305666740854	-0.272162539032727	5.67724393737084e-05	0.00040135482802274	TRUE	TRUE	0.910399207854063	-0.266610573952476	1.00144257000718	-0.480234102886791	TRUE	TRUE
FAM117B	FAM117A	0.728657498311961	0.752786246384915	0.0368322409268383	0.287434576583908	0.0213578559410345	0.405750659455217	TRUE	FALSE	0.906978734934314	0.811350079473459	0.161666029715815	0.280626030868999	0.00477861485290264	0.556303010396095	TRUE	FALSE	0.740721872348438	0.162133408755373	0.859164407203887	0.221146030292407	FALSE	FALSE
MVB12B	MVB12A	0.592156051460759	0.803919691814019	0.0347038060510955	-0.0645098171796384	0.776329883655602	0.00140417258050392	FALSE	TRUE	0.299594690156478	0.766860115489446	0.251953788692468	-0.465314938707748	0.957859112210744	0.00138932554101153	FALSE	TRUE	0.698037871637389	-0.0149030055642714	0.533227402822962	-0.10668057500764	FALSE	FALSE
FAM126A	FAM126B	0.989653940064279	0.915596805756485	0.320955795102347	-0.331014063368009	0.192469480080365	0.000130628117812993	FALSE	TRUE	1.07410573040313	0.761801231009263	0.135262806582127	-0.397828108501904	0.0506546176516145	0.00313002774755736	TRUE	TRUE	0.952625372910382	-0.00502913413283099	0.917953480706197	-0.131282650959889	FALSE	TRUE
FAM160A2	FAM160A1	0.684184227023976	1.86295176079984	0.546918361324972	0.440297408476087	0.488220758984725	0.00164843771593544	FALSE	TRUE	0.589306461895457	1.97213501680211	0.541772057970577	0.359856431043406	0.880567681824886	0.00266365022992738	FALSE	TRUE	1.27356799391191	0.493607884900529	1.28072073934878	0.450814244506991	FALSE	FALSE
FAM160B2	FAM160B1	0.905625389461809	0.11365433768339	0.331294576901039	0.395028709498256	0.0134639225487189	0.367261308778181	TRUE	FALSE	0.90670509671159	0.200704687599412	0.135689416002287	0.234772451213802	0.00357118238625708	0.678933934554934	TRUE	FALSE	0.509639863572599	0.363161643199647	0.553704892155501	0.185230933608044	FALSE	FALSE
FAM161B	FAM161A	0.982507561948239	-0.488274402726048	-0.216243734399291	0.35740393211311	2.21767341303548e-06	0.0505475821055377	TRUE	TRUE	1.32423361108254	-0.536212059120736	-0.284227038880235	0.438528532447177	1.40063583981188e-05	0.345764466899044	TRUE	FALSE	0.247116579611095	0.0705800988569095	0.394010775980902	0.077150746783471	FALSE	FALSE
FARP1	FARP2	1.07479907304411	1.30920665247202	0.320383507098137	0.577429375943396	0.00264128587335405	8.04698638444304e-05	TRUE	TRUE	0.70644397163269	1.40024427260175	0.199016255890302	0.461507357235673	0.100288497039777	1.04361101789905e-05	FALSE	TRUE	1.19200286275806	0.448906441520767	1.05334412211722	0.330261806562987	TRUE	FALSE
ZYX	FBLIM1	1.24544442691956	0.0836703238120211	0.605958767367344	0.317416309888401	0.367261308778181	0.820636761794186	FALSE	FALSE	0.913262485639755	-0.546713248441474	0.297756318888374	0.181546526054249	0.401228717640585	0.365695419203989	FALSE	FALSE	0.664557375365791	0.461687538627872	0.183274618599141	0.239651422471311	FALSE	FALSE
FBN1	FBN2	1.22579510531309	1.37020021413852	0.276236989474076	-0.00937415747782139	0.000413459710545824	0.000100290156331654	TRUE	TRUE	1.34941381074645	1.25466117398916	0.178033861994936	0.064841912914359	0.000823653342509519	9.38815078185022e-05	TRUE	TRUE	1.2979976597258	0.133431415998127	1.30203749236781	0.121437887454648	TRUE	TRUE
FBXO25	FBXO32	1.62242207572389	0.679558367700454	0.275853219921682	0.391765989444661	0.00118845919773275	0.677568813688409	TRUE	FALSE	1.95024607517097	0.798278603900911	0.216196993584698	0.303930395934185	7.32796432133464e-06	0.224843036007248	TRUE	FALSE	1.15099022171217	0.333809604683172	1.37426233953594	0.260063694759442	FALSE	FALSE
FEM1C	FEM1A	0.400761963212198	0.198470586570588	0.304663479171865	0.0825343781686559	1	0.625715368892226	FALSE	FALSE	0.180594869443437	-0.056756757119139	0.221018780143158	0.0848214293865418	0.814141088528057	1	FALSE	FALSE	0.299616274891393	0.19359892867026	0.061919056162149	0.15292010476485	FALSE	FALSE
FER	FES	0.679983225203448	0.0976591289899931	0.248032955535162	0.118526113295737	0.334523245441564	0.963599091909386	FALSE	FALSE	0.421366782238148	-0.0481610549340993	0.191298875531914	0.28640548484474	0.799454603594279	0.256668929460676	FALSE	FALSE	0.388821177096721	0.18327953441545	0.186602863652024	0.238852180188327	FALSE	FALSE
FGF2	FGF1	1.17255896042233	1.31761842046648	-0.0476775258036531	0.696085638708922	0.00227654535222167	0.142406404304184	TRUE	FALSE	1.24127827288091	1.53298727760414	-0.227148164412715	0.513537230378666	0.0106526609603493	0.0656941395143501	TRUE	TRUE	1.24508869044441	0.324204056452634	1.38713277524253	0.143194532982976	FALSE	TRUE
FHOD1	FHOD3	1.14590414709515	0.676536060152084	0.29915837446256	0.0770121277845224	0.0105128244329673	0.0151379078653263	TRUE	TRUE	0.642781954299309	0.675950426608743	0.122751089342255	0.0569871905862907	0.0341151246683137	0.0930392716831259	TRUE	TRUE	0.911220103623617	0.188085251123541	0.659366190454026	0.0898691399642728	TRUE	TRUE
FLNB	FLNC	1.2040997436243	0.795892044609319	0.0674253602664515	0.141469422913868	0.0867217902725433	0.267679431248426	TRUE	FALSE	1.33366905888034	1.22296216099213	0.140333779175211	0.123079876817551	0.146073522011588	0.0373493743451737	FALSE	TRUE	0.999995894116809	0.10444739159016	1.27831560993623	0.131706827996381	FALSE	FALSE
FMN2	FMN1	0.0877155558551533	0.201033250352754	0.370190327882925	0.282729237323293	0.113703547999945	0.820636761794186	FALSE	FALSE	-0.0603660882832017	0.366149697560352	0.501170256556627	0.337770803106929	0.0195224548849779	0.841557600293873	TRUE	FALSE	0.144374403103954	0.326459782603109	0.152891804638575	0.419470529831778	FALSE	FALSE
FNDC3A	FNDC3B	0.233557233664457	0.100398523067046	-0.208853289770223	0.0729350448423675	0.113703547999945	1	FALSE	FALSE	0.494525077600467	-0.265771801893677	-0.312493411805544	0.0871124905402441	0.0219893919870444	1	TRUE	FALSE	0.166977878365752	-0.0679591224639277	0.114376637853395	-0.11269046063265	FALSE	FALSE
FOXF2	FOXF1	0.046265955392934	0.556626977812656	0.353820307719932	0.420867549316896	0.509597774497065	0.776329883655602	FALSE	FALSE	0.393596639548227	0.0502386258054968	-0.0352754894216205	0.257578339670195	0.678823164587526	0.256668929460676	FALSE	FALSE	0.301446466602795	0.387343928518414	0.221917632676862	0.111151425124287	FALSE	FALSE
FOXK2	FOXK1	-1.79680226698168	-0.844473497555881	-1.86634816304894	-1.04671357712792	0.581374187823203	0.776329883655602	FALSE	FALSE	-2.23690410714363	-1.12020402709812	-2.13554745225982	-1.56390931416777	1	0.799454603594279	FALSE	FALSE	-1.32063788226878	-1.45653087008843	-1.67855406712087	-1.8497283832138	FALSE	FALSE
FOXN3	FOXN2	0.875190062573177	1.33072064323495	-0.168580420958659	0.445249485007097	2.77084588235445e-05	0.00190919816476593	TRUE	TRUE	0.944541393839664	1.16350040626673	-0.395267869734125	0.216474203459043	1.91721443449519e-05	0.0106526609603493	TRUE	TRUE	1.10295535290406	0.138334532024219	1.0540209000532	-0.089396833137541	TRUE	TRUE
FSCN1	FSCN2	0.287947605648947	0.0705148006593992	-0.188984823901561	-0.29091671647491	0.15369928431009	0.770306775749058	FALSE	FALSE	0.144515131904694	-0.545691999144066	-0.697597962438922	-0.612150548656237	0.0781559499599689	0.880567681824886	TRUE	FALSE	0.179231203154173	-0.239950770188236	-0.200588433619686	-0.654874255547579	FALSE	FALSE
FSTL3	FST	0.251120207668932	0.515754799138605	0.254435075199953	0.0132866507243024	0.897489068366115	0.18273572377158	FALSE	FALSE	-0.288777506693111	0.0842679147035872	0.136579769021522	-0.0442619738976504	0.307495608986333	0.54807820575125	FALSE	FALSE	0.383437503403768	0.133860862962128	-0.102254795994762	0.0461588975619358	FALSE	FALSE
FUBP1	FUBP3	-0.930215458790461	-1.28823460170496	-0.517506877018649	-1.73258456467036	1	0.349726186924339	FALSE	FALSE	-1.99225090802776	-1.92607280547643	-1.01798301069919	-1.89264588184937	0.752689234655933	0.957859112210744	FALSE	FALSE	-1.10922503024771	-1.1250457208445	-1.95916185675209	-1.45531444627428	FALSE	FALSE
FUCA2	FUCA1	0.676962145267886	0.196698751871275	0.328136405796875	0.22490513719706	0.104389706505796	0.944325544087366	FALSE	FALSE	0.255926935780467	0.111048359955581	0.272137286264521	0.181480060432139	0.880567681824886	0.935081393429884	FALSE	FALSE	0.436830448569581	0.276520771496968	0.183487647868024	0.22680867334833	FALSE	FALSE
FUNDC2	FUNDC1	1.16159032249073	1.51411436781813	0.911530622199625	0.950453013645682	0.251301928475643	0.0379229852449376	FALSE	TRUE	1.23218396652856	1.44592621108258	0.782171074538257	0.958342332438817	0.382819758871348	0.060318466061549	FALSE	TRUE	1.33785234515443	0.930991817922654	1.33905508880557	0.870256703488537	FALSE	FALSE
GALNT10	GALNTL6	0.379249952202857	0.284985128275302	0.0595694358804102	0.330478993654996	0.581374187823203	0.944325544087366	FALSE	FALSE	0.569778274086365	0.415521277728042	0.077028191266565	0.158884839769797	0.29061538472137	0.444450649926605	FALSE	FALSE	0.332117540239079	0.195024214767703	0.492649775907203	0.117956515518181	FALSE	FALSE
GATAD2A	GATAD2B	-1.0381769761356	0.206688340737795	-0.528944771202424	-0.730177656193032	0.387685132234995	0.0241651519541986	FALSE	TRUE	-0.412842610558952	-0.0743824552739282	-0.80620252613207	-1.00043112083708	0.578914418780431	0.0414082088921457	FALSE	TRUE	-0.415744317698902	-0.629561213697728	-0.24361253291644	-0.903316823484575	FALSE	FALSE
GDPD1	GDPD3	0.0196264482341348	-0.811645412044458	-0.292136533055376	-0.688389305089503	0.367261308778181	0.984590385665247	FALSE	FALSE	-0.137551805406222	-1.03957883854449	-0.473406121311702	-0.729585715346059	0.535439446631804	0.981685989247356	FALSE	FALSE	-0.396009481905162	-0.49026291907244	-0.588565321975356	-0.60149591832888	FALSE	FALSE
