gene1	gene2	time1_observed_logFC	time1_expected_logFC	time1_pval	time2_observed_logFC	time2_expected_logFC	time2_pval	time1_residual_logFC	time2_residual_logFC	time1_fdr	time2_fdr	time1_is_gi	time2_is_gi
FAM117B	FAM117A	-0.0178423956829459	0.519409329921773	0.00754354504894096	0.0206020867432277	0.181125762919893	0.967417297543179	-0.537251725604719	-0.160523676176665	0.0284381314721719	0.984590385665247	TRUE	FALSE
FAM117A	FAM117B	-0.092050439487824	0.631284062429054	0.0185537262328588	-0.117683181031897	0.594351618663204	0.0453338990979227	-0.723334501916878	-0.712034799695101	0.0589605711233573	0.139551331451323	TRUE	FALSE
MVB12B	MVB12A	0.317491034299999	0.664194632485081	0.201679436339622	0.398937323703594	-0.317216946410322	0.0329436416982427	-0.346703598185082	0.716154270113916	0.343879683275489	0.112204086576193	FALSE	FALSE
MVB12A	MVB12B	0.0462643484986418	1.12908279034341	0.0329436416982427	-0.0852936021493703	1.13291831407708	0.0674961538838424	-1.08281844184477	-1.21821191622645	0.0894091735242248	0.185749415488334	TRUE	FALSE
FAM126A	FAM126B	0.0734973242551932	1.19592695553172	0.0145191723023937	0.122723590162126	0.740735844579295	0.366875192434742	-1.12242963127652	-0.618012254417169	0.0480249545386868	0.562787363199783	TRUE	FALSE
FAM126B	FAM126A	-0.367429581087822	0.815429032597018	0.000215062747264139	-0.438581270008873	0.410542101368529	0.0612792417000994	-1.18285861368484	-0.849123371377402	0.00190920219506745	0.172787370039624	TRUE	FALSE
FAM160A2	FAM160A1	0.522983784640347	1.0447693576986	0.0294964746728803	-0.0534769429460497	0.787873812356512	0.0453338990979227	-0.521785573058254	-0.841350755302561	0.0826622182278682	0.139551331451323	TRUE	FALSE
FAM160A1	FAM160A2	0.237637288615592	1.62897436626821	0.000695550057788443	0.0476788339211406	1.43252596765281	0.00864180912639655	-1.39133707765262	-1.38484713373167	0.00457931521299951	0.0442878063695908	TRUE	TRUE
FAM160B2	FAM160B1	0.169107769725339	1.17138433459124	0.00118667446462527	-0.285363370417729	0.934085975597941	0.0036743109353476	-1.0022765648659	-1.21944934601567	0.0068607733753125	0.023191980949717	TRUE	TRUE
FAM160B1	FAM160B2	-0.00228915737065553	0.970131906528972	0.0145191723023937	-0.107300646991283	1.09502441851011	0.00754354504894096	-0.972421063899627	-1.20232506550139	0.0480249545386868	0.0397698007177883	TRUE	TRUE
FAM161B	FAM161A	-0.256616207266437	0.625391701385521	0.000323457982051286	-0.419357300669955	-0.140560896948631	0.216856638760083	-0.882007908651958	-0.278796403721325	0.00259802117387257	0.398923442424966	TRUE	FALSE
FAM161A	FAM161B	0.409138178154156	1.27313239721449	0.00230645771025736	0.250934275921408	0.917628316184268	0.0453338990979227	-0.863994219060337	-0.66669404026286	0.0115827949245041	0.139551331451323	TRUE	FALSE
FARP1	FARP2	0.0363005835021924	0.354620796124418	0.345310897182987	-0.188465475883605	-0.146418318135227	0.967417297543179	-0.318320212622225	-0.0420471577483774	0.506014690653664	0.984590385665247	FALSE	FALSE
