gene1	gene2	time1_expected_logFC1	time1_expected_logFC2	time1_observed_logFC1	time1_observed_logFC2	time1_fdr1	time1_fdr2	time1_gi1	time1_gi2	time2_expected_logFC1	time2_expected_logFC2	time2_observed_logFC1	time2_observed_logFC2	time2_fdr1	time2_fdr2	time2_gi1	time2_gi2	time1_mean_expected_logFC	time1_mean_observed_logFC	time2_mean_expected_logFC	time2_mean_observed_logFC	time1_both_gi	time2_both_gi
THBS3	COMP	-0.266726122456442	0.297755765961705	-0.527400800294841	0.00484390110563643	0.712220734753753	0.462601504283431	FALSE	FALSE	-0.521001199448122	-0.21451661285917	-0.829141967345488	-0.0232051554335157	0.816124378126219	0.382246424797961	FALSE	FALSE	0.0155148217526315	-0.261278449594602	-0.367758906153646	-0.426173561389502	FALSE	FALSE
COPG1	COPG2	-2.49975326895461	-1.71405963787899	-2.10917542219177	-1.97813520027001	0.821641550817679	0.783899792188817	FALSE	FALSE	-3.8245667527569	-2.67538299043062	-2.26436989686137	-2.08334563984392	0.220344717744197	0.683977905665896	FALSE	FALSE	-2.1069064534168	-2.04365531123089	-3.24997487159376	-2.17385776835264	FALSE	FALSE
COPZ1	COPZ2	-1.69489551147293	-1.97707254382751	-2.27872543564656	-1.68881862220604	0.261929882512869	0.597942482345923	FALSE	FALSE	-1.83306944774678	-1.91278095438517	-2.0128616356633	-1.96247777761839	0.806873701871494	0.910239505012201	FALSE	FALSE	-1.83598402765022	-1.9837720289263	-1.87292520106597	-1.98766970664084	FALSE	FALSE
COQ10B	COQ10A	0.773090361600628	0.940793356250044	-1.73876557719221	-1.79544541572575	0.000166234368714112	1.99590607173194e-05	TRUE	TRUE	1.00809265703237	0.0509939951691869	-2.40056399927511	-2.33033919340149	0.000465132893238399	0.00440822990889044	TRUE	TRUE	0.856941858925336	-1.76710549645898	0.529543326100778	-2.3654515963383	TRUE	TRUE
CORO2A	CORO2B	0.887943727213699	-0.249138588131272	0.280464363757534	-0.190141051289755	0.0761831197729439	0.927488436913281	TRUE	FALSE	0.309144558316068	-1.16932050019992	0.394385651716424	-0.395599487802594	0.832801368146272	0.66326849871291	FALSE	FALSE	0.319402569541213	0.0451616562338895	-0.430087970941926	-0.00060691804308502	FALSE	FALSE
CRABP2	CRABP1	-0.396337797040714	0.168929399098963	-0.347642137276443	-0.356232845753474	0.945044208884997	0.64349799538589	FALSE	FALSE	-0.38900645385072	-0.399398027309143	-0.80433846244739	-0.622679019674729	0.66326849871291	0.963599091909386	FALSE	FALSE	-0.113704198970875	-0.351937491514959	-0.394202240579931	-0.71350874106106	FALSE	FALSE
CRELD2	CRELD1	0.0485138840550939	-0.000169541718489744	-0.159909596100348	0.0461734686813799	0.712220734753753	0.984590385665247	FALSE	FALSE	-0.591057443203442	-0.176806938661068	-0.550842164607441	-0.354993670213255	0.602366316989402	0.730226315126741	FALSE	FALSE	0.0241721711683021	-0.0568680637094841	-0.383932190932255	-0.452917917410348	FALSE	FALSE
CSAD	GADL1	0.437427413326609	0.0858220391961229	-0.167912911674063	-0.0433773388894257	0.0438096197140662	0.804935012187899	TRUE	FALSE	0.534788960508029	-0.134186271284816	-0.389291946712439	-0.64574523915539	0.0814775473599177	0.433572378418686	TRUE	FALSE	0.261624726261366	-0.105645125281744	0.200301344611607	-0.517518592933914	FALSE	FALSE
CSNK1D	CSNK1E	0.193777162196959	-0.7081789725145	-1.35810070703162	-2.11331904374728	0.0165223916569879	0.0130907699829644	TRUE	TRUE	0.37784155311465	-0.967883710260687	-1.49503408631988	-2.0448931291027	0.0206752213848356	0.0814775473599177	TRUE	TRUE	-0.25720090515877	-1.73570987538945	-0.295021078573019	-1.76996360771129	TRUE	TRUE
CSNK2A1	CSNK2A2	0.689454929504329	2.03728966316933	1.04194591947699	0.0472981850258552	0.597942482345923	1.61285339129853e-06	FALSE	TRUE	0.07669763779193	1.93977762713358	0.806635246842041	-0.188840733528682	0.19990786554254	0.000107219688491107	FALSE	TRUE	1.36337229633683	0.544622052251423	1.00823763246276	0.308897256656679	FALSE	FALSE
CTBP1	CTBP2	-0.772615993338356	0.417356949924812	0.0853208501478638	-0.379439966616605	0.163155539082428	0.55101339408311	FALSE	FALSE	-0.784651208733648	0.955030688034989	-0.273429288052058	-0.722633204664199	0.602366316989402	0.131914835907531	FALSE	FALSE	-0.177629521706772	-0.147059558234371	0.0851897396506705	-0.498031246358129	FALSE	FALSE
RAVER1	RAVER2	0.67525763586121	-0.184433729997276	0.645274739825799	0.831826090684821	0.962877835104064	0.097160264037228	FALSE	TRUE	1.23181679160924	-0.58622556885914	0.854023104560479	0.667665717053363	0.398923442424966	0.0883352399152739	FALSE	TRUE	0.245411952931967	0.73855041525531	0.32279561137505	0.760844410806921	FALSE	FALSE
CTPS1	CTPS2	-2.12778571482523	-1.13677142121579	-2.43040868177815	-2.34752854913984	0.830070996467617	0.113623761673482	FALSE	FALSE	-2.8226756960472	-1.41391204697759	-2.50676678690424	-2.73057186721693	0.748646564858853	0.122332535833798	FALSE	FALSE	-1.63227856802051	-2.388968615459	-2.1182938715124	-2.61866932706058	FALSE	FALSE
CUL4A	CUL4B	-0.617788057979458	0.970726294488021	-1.58020935643906	-2.37529837821183	0.113623761673482	1.61285339129853e-06	FALSE	TRUE	-1.54599898215903	0.578820363620378	-2.0105732069362	-3.06182347557862	0.683977905665896	4.43534682607097e-06	FALSE	TRUE	0.176469118254281	-1.97775386732545	-0.483589309269326	-2.53619834125741	FALSE	FALSE
CUX1	CUX2	0.552495022443111	0.604417817697581	-0.238069795299822	-0.173205129204565	0.444306151982636	0.226685737720313	FALSE	FALSE	0.093065171137195	0.194622843010893	-0.299940328132713	-0.208456766719344	0.892610844005918	0.585979233094949	FALSE	FALSE	0.578456420070346	-0.205637462252193	0.143844007074044	-0.254198547426028	FALSE	FALSE
CYB5B	CYB5A	-0.0804644116868654	0.831240874895249	0.0954457951425453	0.408687597857575	0.984590385665247	0.0894091735242248	FALSE	TRUE	-0.522715587666769	0.34465102883045	0.0486460488588495	0.424997279195505	0.325630648322828	0.943607971485476	FALSE	FALSE	0.375388231604192	0.25206669650006	-0.0890322794181595	0.236821664027177	FALSE	FALSE
DAAM1	DAAM2	-1.3655580457385	0.826422839748169	0.456372967738536	0.0787713288189533	8.51586590605626e-06	0.260326702814658	TRUE	FALSE	-1.16244628435136	0.408095770046736	0.266133873719444	0.0167669117339203	0.00765138724067619	0.585979233094949	TRUE	FALSE	-0.269567602995165	0.267572148278745	-0.377175257152312	0.141450392726682	FALSE	FALSE
DAB2	DAB1	-0.274470722940801	0.118347778819466	-0.0071222583308235	-0.0622615558756367	0.669052391595387	0.75667171737898	FALSE	FALSE	-0.509063224055294	-0.105391305739861	-0.239600490407023	-0.193491101826895	0.562787363199783	0.963599091909386	FALSE	FALSE	-0.0780614720606675	-0.0346919071032301	-0.307227264897578	-0.216545796116959	FALSE	FALSE
DACH1	DACH2	1.07287131380781	0.176309136240858	0.436446761188769	0.171347261908664	0.130613306420449	0.64349799538589	FALSE	FALSE	0.635267851379234	-0.33178817462291	0.33233949481619	0.109731244317631	0.585979233094949	0.602366316989402	FALSE	FALSE	0.624590225024334	0.303897011548717	0.151739838378162	0.221035369566911	FALSE	FALSE
DCHS1	DCHS2	0.763972677587588	-0.48870975145331	-0.265739165922823	-0.038343614743286	0.0145697868819311	0.122304799752316	TRUE	FALSE	-0.00169845149881503	-0.427330423053595	-0.559823171994772	-0.313905700828181	0.47898370530811	0.943607971485476	FALSE	FALSE	0.137631463067139	-0.152041390333054	-0.214514437276205	-0.436864436411477	FALSE	FALSE
DDHD2	SEC23IP	-0.487246847041929	0.922007029928027	-0.0778200882720848	0.517660685790106	0.64349799538589	0.39882615993914	FALSE	FALSE	-0.231196360122045	0.663247085751796	-0.481338567483261	-0.00845097899188222	0.943607971485476	0.382246424797961	FALSE	FALSE	0.217380091443049	0.219920298759011	0.216025362814875	-0.244894773237572	FALSE	FALSE
DDR1	DDR2	0.341453152180332	1.94703725968592	0.353490630474553	0.229530615079281	0.692233946332596	0.00399511079336467	FALSE	TRUE	-0.636728004373248	1.73504601534972	0.36538062779351	0.359232681300768	0.0814775473599177	0.148935314023356	TRUE	FALSE	1.14424520593313	0.291510622776917	0.549159005488236	0.362306654547139	FALSE	FALSE
DENND6A	DENND6B	-0.255008203440278	0.539436377326933	-0.515241761964717	0.108097227777203	0.734134787877318	0.141714683326616	FALSE	FALSE	-1.25556121939193	-0.0860588342482893	-1.2328301790924	-0.39930394206089	0.984590385665247	0.704724397406024	FALSE	FALSE	0.142214086943327	-0.203572267093757	-0.67081002682011	-0.816067060576645	FALSE	FALSE
DERL2	DERL3	1.50412381252881	0.139683064525982	-0.517886436561697	0.00866526690514628	0.0498767580107293	0.984590385665247	TRUE	FALSE	1.46424551542408	0.0364185145595584	-1.37540844646996	-0.353175606784243	0.0442878063695908	0.313356545783279	TRUE	FALSE	0.821903438527396	-0.254610584828275	0.750332014991819	-0.864292026627101	FALSE	FALSE
DHX32	DQX1	0.405470609788258	0.425309111527895	0.238701668464446	-0.00884455557755657	0.804935012187899	0.0640569581693785	FALSE	TRUE	0.017618681697499	0.297941290422211	-0.065038183015469	-0.314910734184529	0.910239505012201	0.0442878063695908	FALSE	TRUE	0.415389860658076	0.114928556443445	0.157779986059855	-0.189974458599999	FALSE	FALSE
IFIH1	DHX58	-0.212153045664399	-0.349124165452578	-0.666873687988544	-0.0949832391959363	0.669052391595387	0.862605384447289	FALSE	FALSE	-1.182975697968	-0.720322144831929	-0.818448198511532	-0.302758857256388	0.625348179453445	0.792894229345441	FALSE	FALSE	-0.280638605558489	-0.38092846359224	-0.951648921399964	-0.56060352788396	FALSE	FALSE
DIP2A	DIP2C	-0.0328993537918078	0.689622791079363	-0.203184157007045	0.201967981885814	0.343879683275489	0.0863423675119593	FALSE	TRUE	0.142216295007687	0.305385795615375	-0.884464909460359	-0.151774547883937	0.023191980949717	0.313356545783279	TRUE	FALSE	0.328361718643778	-0.000608087560615506	0.223801045311531	-0.518119728672148	FALSE	FALSE
DLG1	DLG4	0.242805250634014	-0.0934338002149853	0.149797309813678	-0.255938007370847	1	0.75667171737898	FALSE	FALSE	0.0978691136100514	-0.138123752928155	-0.0122802766932477	-0.312692188861449	0.832801368146272	0.855630469864005	FALSE	FALSE	0.0746857252095144	-0.0530703487785845	-0.0201273196590518	-0.162486232777348	FALSE	FALSE
DLG3	DLG2	-1.68993827680378	-0.45831246612341	-0.320374681687881	-0.708680724808269	0.0115827949245041	0.821641550817679	TRUE	FALSE	-2.52917228686863	-1.93707305496144	-0.564669464045707	-1.00527978690863	0.0150894959148234	0.220344717744197	TRUE	FALSE	-1.07412537146359	-0.514527703248075	-2.23312267091504	-0.784974625477169	FALSE	FALSE
DMRTA1	DMRTA2	-0.54329236602649	0.352366178585868	-0.428960950216888	0.183745997307175	0.945044208884997	0.734134787877318	FALSE	FALSE	-0.990634615076058	-0.913909962132132	-0.764565182202861	0.265011090223995	0.4971731469523	0.148935314023356	FALSE	FALSE	-0.095463093720311	-0.122607476454857	-0.952272288604095	-0.249777045989433	FALSE	FALSE
DNAH11	DNAH17	0.30915903466807	-0.77226135638455	-0.105788526523153	-0.270212593640555	0.070437250128519	0.39882615993914	TRUE	FALSE	0.563678215217133	-2.25499507757637	-0.203832654762149	-0.448083153572995	0.0184964113192134	0.0184964113192134	TRUE	TRUE	-0.23155116085824	-0.188000560081854	-0.845658431179618	-0.325957904167572	FALSE	FALSE
DNAJA1	DNAJA4	0.691101518295123	0.597645339141201	-0.564626686052349	-1.30711868719868	0.00259802117387257	8.46606552064073e-05	TRUE	TRUE	0.59965085343617	0.11252659483916	-0.903941942818399	-1.4677206106392	0.00540556018434776	0.002420355322542	TRUE	TRUE	0.644373428718162	-0.935872686625514	0.356088724137665	-1.1858312767288	TRUE	TRUE
DNAJC19	DNAJC15	0.000570419835162944	-0.932029182056135	0.332644705806769	-1.5202250368893	0.584640051306718	0.200891385505532	FALSE	FALSE	-0.532140648115901	-1.9777968310474	0.617272957886178	-1.84146813853459	0.317266152128537	0.943607971485476	FALSE	FALSE	-0.465729381110486	-0.593790165541266	-1.25496873958165	-0.612097590324206	FALSE	FALSE
DOCK4	DOCK3	0.383224743090143	-0.452808773703187	-0.183248507805464	0.0189449274120408	0.0803366553966025	0.0317096782877911	TRUE	TRUE	-0.16840146767048	-1.11880312600185	-0.296020970155109	-0.134008113692587	0.704724397406024	0.0288005111505572	FALSE	TRUE	-0.034792015306522	-0.0821517901967116	-0.643602296836165	-0.215014541923848	FALSE	FALSE
DOK1	DOK3	1.72125890184355	1.62892235189296	0.157589681664016	-0.00259838302716806	0.0068607733753125	0.00457931521299951	TRUE	TRUE	0.0761832876938486	0.87657070623432	-0.350796976696912	-0.613946991084604	0.730226315126741	0.208345697786575	FALSE	FALSE	1.67509062686826	0.077495649318424	0.476376996964084	-0.482371983890758	TRUE	FALSE
DOPEY1	DOPEY2	-0.236034904532701	-0.399753167175624	0.0175036479098239	0.43535953724854	0.278349411240733	0.00606841797691618	FALSE	TRUE	-0.925246726234957	-1.4846945819212	-0.182485057834513	0.389282233359523	0.148935314023356	0.000841470576512064	FALSE	TRUE	-0.317894035854162	0.226431592579182	-1.20497065407808	0.103398587762505	FALSE	FALSE
MACF1	DST	0.253976743916933	0.352466914772814	-0.200212786285523	0.564790301103664	0.0761831197729439	0.64349799538589	TRUE	FALSE	-0.521733548021481	0.25982428184105	-0.229268758286573	0.509018965590422	0.602366316989402	0.873918241948237	FALSE	FALSE	0.303221829344874	0.182288757409071	-0.130954633090215	0.139875103651925	FALSE	FALSE
DUSP22	DUSP15	-0.870782713988579	0.119400594314699	-0.449966624845331	-0.528043000530457	0.984590385665247	0.189432629061112	FALSE	FALSE	-2.1334588508689	-0.450446373430131	-0.707807196675243	-0.88094946175835	0.197878666445931	0.366545263628089	FALSE	FALSE	-0.37569105983694	-0.489004812687894	-1.29195261214952	-0.794378329216797	FALSE	FALSE
DUSP16	DUSP8	0.856061094669621	0.392955227065476	-0.349912312762536	0.205284470636075	0.343879683275489	0.804935012187899	FALSE	FALSE	-0.725249637773214	0.204644821388911	-0.991359892441451	-0.253670206882737	1	0.562787363199783	FALSE	FALSE	0.624508160867548	-0.0723139210632305	-0.260302408192152	-0.622515049662094	FALSE	FALSE
DVL1	DVL3	1.22966467101388	0.835604307564226	-0.438585268916115	-0.0182126006381503	0.000502420989404294	0.295988233214458	TRUE	FALSE	1.21688256148425	0.330169471250584	-0.637614172217587	-0.52307974021424	0.000961977444943392	0.265094284643024	TRUE	FALSE	1.03263448928905	-0.228398934777133	0.773526016367417	-0.580346956215913	FALSE	FALSE
DYNLL1	DYNLL2	0.137262735165156	0.195647089649336	0.11896986448761	-0.446588938971758	0.945044208884997	0.226675185310792	FALSE	FALSE	-0.406869767462071	-0.267734677700318	0.077938328800197	-0.900790548152528	0.562787363199783	0.4971731469523	FALSE	FALSE	0.166454912407246	-0.163809537242074	-0.337302222581194	-0.411426109676165	FALSE	FALSE
DYRK2	DYRK3	1.10791644265017	-0.0742536691939158	0.076764654628411	0.539122001859518	0.000696549242090713	0.908804927384128	TRUE	FALSE	1.07739844233893	-0.480724333119276	-0.125694363582813	0.21899853579834	0.00374015280086193	0.068723555543692	TRUE	TRUE	0.516831386728127	0.307943328243964	0.298337054609827	0.0466520861077635	FALSE	FALSE
E2F7	E2F8	0.979604258277614	1.26644726141005	0.85346958581489	2.1188224751944	0.804935012187899	0.226685737720313	FALSE	FALSE	0.617044194778765	0.840059850994113	1.46692829475189	3.2033786028747	0.562787363199783	0.0397698007177883	FALSE	TRUE	1.12302575984383	1.48614603050464	0.728552022886439	2.3351534488133	FALSE	FALSE
EBF3	EBF1	1.07821614465531	0.131040506908189	1.129862415249	1.2484975438456	0.884075919601081	0.0185182026222128	FALSE	TRUE	0.539132347662444	0.297653248568925	1.15125017721432	1.13685674997412	0.641983035339184	0.172787370039624	FALSE	FALSE	0.60462832578175	1.1891799795473	0.418392798115685	1.14405346359422	FALSE	FALSE
EEF1A1	EEF1A2	-2.79088874234785	-3.00492195691241	-3.45532666241143	-3.26919530908655	0.343879683275489	0.712220734753753	FALSE	FALSE	-2.80879045666455	-4.22956189161642	-3.39698942439615	-3.48129873622354	0.398923442424966	0.541787679046512	FALSE	FALSE	-2.89790534963013	-3.36226098574899	-3.51917617414049	-3.43914408030984	FALSE	FALSE
EFHD2	EFHD1	0.764804100115132	0.492156927825168	-0.166160785462542	0.474680643584751	0.0480249545386868	0.573740212946428	TRUE	FALSE	0.751259194717859	-0.686075774587886	-0.634001909111936	0.157704796214378	0.0379748033968983	0.3117070562235	TRUE	FALSE	0.62848051397015	0.154259929061104	0.0325917100649865	-0.238148556448779	FALSE	FALSE
EGR2	EGR3	0.350975229504129	0.646744161232707	0.339459531755712	0.563688130702891	0.734134787877318	0.945044208884997	FALSE	FALSE	-0.256323229495238	-0.220042035330506	-0.15123680537503	0.543396376434141	0.927488436913281	0.185749415488334	FALSE	FALSE	0.498859695368418	0.451573831229302	-0.238182632412872	0.196079785529555	FALSE	FALSE
EHBP1	EHBP1L1	0.632324103114049	-0.185572242665847	-0.189903947278312	-0.519664863254595	0.0130907699829644	0.485939378198799	TRUE	FALSE	0.950019348855879	-0.757690798643313	-0.345199938143961	-1.07478814466273	0.00673997802476689	0.772336388395826	TRUE	FALSE	0.223375930224101	-0.354784405266453	0.096164275106283	-0.709994041403346	FALSE	FALSE
EIF1	EIF1B	-1.81214712003917	-2.57354895367052	-2.20918187432859	-2.05368003152199	0.75667171737898	0.670030589180022	FALSE	FALSE	-1.66548223718231	-3.50688790708072	-2.08220826064965	-1.98366501615596	0.943607971485476	0.153145290199532	FALSE	FALSE	-2.19284803685485	-2.13143095292529	-2.58618507213151	-2.0329366384028	FALSE	FALSE
EIF4A1	EIF4A2	-2.61976710908062	-3.28918531370088	-2.56000723008014	-2.09694288100917	0.821641550817679	0.200891385505532	FALSE	FALSE	-3.26431984798143	-4.09092179747438	-2.64802447485073	-2.13517379642769	0.641983035339184	0.103538645790519	FALSE	FALSE	-2.95447621139075	-2.32847505554466	-3.6776208227279	-2.39159913563921	FALSE	FALSE
EIF4EBP1	EIF4EBP2	1.85889931411087	-1.23902327178794	0.545751132926987	-0.086187328255212	0.000655628993639079	0.148917748917749	TRUE	FALSE	1.78206428483062	-1.69463963823441	0.665721950400054	-0.248126377194467	0.139551331451323	0.357230438155294	FALSE	FALSE	0.309938021161465	0.229781902335887	0.043712323298105	0.208797786602793	FALSE	FALSE
EIF4G1	EIF4G3	-2.84091314164535	-1.78095041425989	-2.05072703840308	-1.34329204128234	0.213823758162274	0.573740212946428	FALSE	FALSE	-2.66302815259561	-2.98442562612635	-2.85325376770207	-1.94061103537695	0.832801368146272	0.34571034188273	FALSE	FALSE	-2.31093177795262	-1.69700953984271	-2.82372688936098	-2.39693240153951	FALSE	FALSE
ELAVL1	ELAVL2	1.82800769530614	0.0317984621159124	-0.18622223636865	0.440858914744849	1.61285339129853e-06	0.363442530241299	TRUE	FALSE	1.34661001293653	-0.585920566585093	-0.607219788423972	0.0579419960518232	0.000166401977474663	0.197878666445931	TRUE	FALSE	0.929903078711026	0.127318339188099	0.380344723175718	-0.274638896186074	FALSE	FALSE
ELK3	ELK4	-0.0731175034109621	0.577457845964819	0.118247829305191	0.242079448991892	0.597942482345923	0.0640569581693785	FALSE	TRUE	-1.09810943873601	0.542761939429707	0.127267955682352	-0.118858827453487	0.265094284643024	0.0755323292793305	FALSE	TRUE	0.252170171276928	0.180163639148541	-0.277673749653152	0.0042045641144325	FALSE	FALSE
ELMO2	ELMO3	-0.238732472318097	-1.24660102435962	-0.358857086805111	-0.0997049641520903	0.712220734753753	0.0130907699829644	FALSE	TRUE	0.479262217430042	-1.73214291555333	-0.842357896846109	-0.329453653839521	0.160860598433606	0.0325644268205855	FALSE	TRUE	-0.742666748338858	-0.229281025478601	-0.626440349061644	-0.585905775342815	FALSE	FALSE
ELMOD2	ELMOD1	0.936526035105539	0.9310350535865	0.225463059647929	0.45784959546208	0.000696549242090713	0.200891385505532	TRUE	FALSE	0.613838418469392	0.401940264121667	0.212400449007167	0.356764989430323	0.139551331451323	0.748226954737851	FALSE	FALSE	0.933780544346019	0.341656327555005	0.50788934129553	0.284582719218745	FALSE	FALSE
ELOVL1	ELOVL7	0.581652567053701	0.336055832078156	0.20205564799799	-0.154426832827241	0.485939378198799	0.362833311219209	FALSE	FALSE	-0.259007135463016	-0.131669479251269	0.198903595984195	-0.764134713418152	0.562787363199783	0.366062156646868	FALSE	FALSE	0.458854199565929	0.0238144075853745	-0.195338307357143	-0.282615558716979	FALSE	FALSE
EMC8	EMC9	-0.591380840315246	1.09963772119483	0.198415693393161	-0.20533826223241	0.462601504283431	0.097160264037228	FALSE	TRUE	-1.64485762307986	-0.417680713730333	-0.456058069021336	-0.368008991370845	0.325630648322828	0.816124378126219	FALSE	FALSE	0.254128440439792	-0.0034612844196245	-1.0312691684051	-0.41203353019609	FALSE	FALSE
EME1	EME2	-1.50638707061868	-0.363437295102923	-0.464122953261215	-0.495407529578606	0.884075919601081	0.734134787877318	FALSE	FALSE	-2.2473462521582	-0.849813127776074	-1.07562306182671	-1.20066210444308	0.325630648322828	0.641983035339184	FALSE	FALSE	-0.934912182860801	-0.479765241419911	-1.54857968996714	-1.1381425831349	FALSE	FALSE
EMX1	EMX2	0.234397220501976	-0.0496544231465451	0.221076902214029	-0.110808127201294	0.734134787877318	0.908804927384128	FALSE	FALSE	-0.18476292373196	0.0187836446854555	0.00128567798422988	-0.638030353187468	0.541787679046512	0.325630648322828	FALSE	FALSE	0.0923713986777155	0.0551343875063675	-0.0829896395232523	-0.318372337601619	FALSE	FALSE
EN2	EN1	0.0573559871401583	-0.262657676699708	0.235154327263366	0.171625816392876	0.485939378198799	0.226675185310792	FALSE	FALSE	0.00142893787646926	-0.831984282874529	-0.00539514993799534	-0.0454350893491484	0.963599091909386	0.402182941820033	FALSE	FALSE	-0.102650844779775	0.203390071828121	-0.41527767249903	-0.0254151196435719	FALSE	FALSE
ENOX2	ENOX1	0.367119537282346	1.01051170543181	0.164985173734397	0.0814390710396819	0.343879683275489	0.00097284268651207	FALSE	TRUE	0.664142107379525	0.991859451634705	-0.302963099965208	0.0340195811308657	0.0528609781549981	0.0184964113192134	TRUE	TRUE	0.688815621357078	0.123212122387039	0.828000779507115	-0.134471759417171	FALSE	TRUE
ENTPD6	ENTPD5	0.429269063597455	0.233706121624735	0.224497206670315	-0.369076083266309	0.343879683275489	0.097160264037228	FALSE	TRUE	0.150237705928838	-0.817210965399646	0.0240250639622572	-0.760323430637645	0.34571034188273	0.873918241948237	FALSE	FALSE	0.331487592611095	-0.072289438297997	-0.333486629735404	-0.368149183337694	FALSE	FALSE
SRCAP	EP400	-0.262895209996358	-1.10263149640457	-0.804293015352444	-0.877800590183704	0.0589605711233573	0.528054670282642	TRUE	FALSE	-0.746099601217223	-2.04610459384863	-1.07930800303495	-0.930253091967832	0.519881593206864	0.172787370039624	FALSE	FALSE	-0.682763353200464	-0.841046802768074	-1.39610209753293	-1.00478054750139	FALSE	FALSE
EPC1	EPC2	-0.138621675491828	-1.19495499049765	-0.603522807209787	-0.524133079558755	0.783899792188817	0.462601504283431	FALSE	FALSE	-1.28650796173958	-2.21093827823841	-0.992368521105412	-0.69255753805796	0.855630469864005	0.0814775473599177	FALSE	TRUE	-0.666788332994739	-0.563827943384271	-1.748723119989	-0.842463029581686	FALSE	FALSE
EPS15	EPS15L1	0.208959000817672	0.767404260943952	0.0357397016342836	-0.13276330278695	0.506014690653664	0.000588393971178968	FALSE	TRUE	-0.0724443045473256	0.349122199745051	-0.150438876183233	-0.26028698827197	0.683977905665896	0.398923442424966	FALSE	FALSE	0.488181630880812	-0.0485118005763332	0.138338947598863	-0.205362932227601	FALSE	FALSE
ERC1	ERC2	0.0330718448084202	0.493344222011519	0.412347480937418	0.284907329601887	0.927488436913281	0.381822630777943	FALSE	FALSE	-0.463079948702339	0.0425801753366741	0.326620684696323	-0.0859129968692089	0.249097405342105	0.683977905665896	FALSE	FALSE	0.26320803340997	0.348627405269653	-0.210249886682832	0.120353843913557	FALSE	FALSE
ERLIN1	ERLIN2	0.292894646232283	0.286992329873281	0.110066529652019	0.329508723225534	0.55101339408311	0.847832677678003	FALSE	FALSE	-0.0777422226886235	-0.478694072553313	0.133248775947439	-0.150449328907835	0.4971731469523	0.641983035339184	FALSE	FALSE	0.289943488052782	0.219787626438777	-0.278218147620968	-0.008600276480198	FALSE	FALSE
ESRP2	ESRP1	0.484371223777614	0.510608328364552	0.149323793011904	0.0741710741471932	0.17672993416728	0.75667171737898	FALSE	FALSE	0.201029182668265	0.216057098990166	-0.0780040195387439	-0.425894372740573	0.398923442424966	0.519881593206864	FALSE	FALSE	0.497489776071083	0.111747433579549	0.208543140829215	-0.251949196139658	FALSE	FALSE
ESYT2	ESYT3	0.204006407325669	1.3454742403518	0.242277248018554	0.0923939153339616	1	0.0317096782877911	FALSE	TRUE	-0.100216613307628	0.246888036032718	0.118558579243536	-0.281436532287609	0.66326849871291	0.299169099742559	FALSE	FALSE	0.774740323838734	0.167335581676258	0.073335711362545	-0.0814389765220365	FALSE	FALSE
ETS2	ETS1	0.508430220992043	-0.0539510475497816	0.105731786638514	0.0875013596847936	0.295988233214458	0.200891385505532	FALSE	FALSE	0.295605849106236	-0.459692573687123	0.235214061377053	-0.473442307949267	0.792894229345441	0.382246424797961	FALSE	FALSE	0.227239586721131	0.0966165731616538	-0.0820433622904435	-0.119114123286107	FALSE	FALSE
ETV1	ETV4	-1.37780953445093	0.437549065999325	-0.161675043182917	-0.734817069091036	0.0533255890893271	0.00097284268651207	TRUE	TRUE	-1.94402354460171	-0.214353261664891	-0.420725395426545	-1.19808301348988	0.103538645790519	0.0883352399152739	FALSE	TRUE	-0.470130234225802	-0.448246056136976	-1.0791884031333	-0.809404204458213	FALSE	FALSE
EXOC6	EXOC6B	0.21325244455276	1.08923544712752	-0.346603589589337	-0.0797544772398954	0.122304799752316	0.00296290862728702	FALSE	TRUE	0.395984458592176	1.4532305888244	-0.399567650947784	-0.235607803680724	0.325630648322828	0.00374015280086193	FALSE	TRUE	0.65124394584014	-0.213179033414616	0.924607523708288	-0.317587727314254	FALSE	FALSE
EXT1	EXTL1	-0.144048109966856	-0.479683562785036	-0.211710463633054	-0.380109750599992	0.862605384447289	0.821641550817679	FALSE	FALSE	0.131178285104637	-0.777957603802681	-0.32636786918969	-0.529608416117871	0.855630469864005	0.641983035339184	FALSE	FALSE	-0.311865836375946	-0.295910107116523	-0.323389659349022	-0.42798814265378	FALSE	FALSE
FAM49B	FAM49A	0.676306774529313	0.346033179675455	0.434822485174557	-0.0165977206403131	0.343879683275489	0.0207856900046835	FALSE	TRUE	0.1144635650977	0.133498714366533	0.0754857239813559	-0.365884517816511	0.792894229345441	0.0624324409002929	FALSE	TRUE	0.511169977102384	0.209112382267122	0.123981139732116	-0.145199396917578	FALSE	FALSE
FAM78A	FAM78B	0.327650502285561	0.196642292298919	-0.188553083400667	-0.473111098545621	0.213823758162274	0.692233946332596	FALSE	FALSE	0.260208333806629	-0.235554819874115	-0.682178795602928	-0.795756025558979	0.265094284643024	0.855630469864005	FALSE	FALSE	0.26214639729224	-0.330832090973144	0.012326756966257	-0.738967410580953	FALSE	FALSE
UBALD1	UBALD2	-2.39711741902217	0.106971012943848	-1.2150178890393	-0.489020296138947	0.0177110176351163	0.485939378198799	TRUE	FALSE	-4.92702272700958	-0.704004168403909	-2.30117064030443	-1.08090924575244	0.00752057485911867	0.602366316989402	TRUE	FALSE	-1.14507320303916	-0.852019092589123	-2.81551344770674	-1.69103994302843	FALSE	FALSE
